CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_ktam.py
MEM 0.128906 1767650408.2789
MEM 33.148438 1767650408.3820
MEM 52.914062 1767650408.4822
MEM 69.921875 1767650408.5824
MEM 85.945312 1767650408.6827
MEM 92.527344 1767650408.7829
MEM 97.652344 1767650408.8831
MEM 102.410156 1767650408.9834
MEM 103.160156 1767650409.0837
MEM 103.785156 1767650409.1840
MEM 103.785156 1767650409.2842
MEM 103.785156 1767650409.3844
MEM 103.785156 1767650409.4846
MEM 103.785156 1767650409.5848
MEM 103.785156 1767650409.6850
MEM 103.785156 1767650409.7853
MEM 103.785156 1767650409.8855
MEM 103.785156 1767650409.9857
MEM 103.785156 1767650410.0859
MEM 103.785156 1767650410.1861
MEM 103.785156 1767650410.2863
MEM 103.785156 1767650410.3865
MEM 103.785156 1767650410.4867
MEM 103.785156 1767650410.5869
MEM 103.785156 1767650410.6871
MEM 103.785156 1767650410.7873
MEM 103.785156 1767650410.8875
MEM 103.785156 1767650410.9878
MEM 103.785156 1767650411.0880
MEM 103.785156 1767650411.1882
MEM 103.785156 1767650411.2884
MEM 103.785156 1767650411.3886
MEM 103.785156 1767650411.4888
MEM 103.785156 1767650411.5890
MEM 103.785156 1767650411.6892
MEM 103.910156 1767650411.7894
MEM 103.910156 1767650411.8896
MEM 103.910156 1767650411.9899
MEM 103.910156 1767650412.0901
MEM 103.910156 1767650412.1903
MEM 103.910156 1767650412.2905
MEM 103.910156 1767650412.3907
MEM 103.910156 1767650412.4909
MEM 103.910156 1767650412.5912
MEM 103.910156 1767650412.6914
MEM 103.910156 1767650412.7916
MEM 103.910156 1767650412.8918
MEM 104.035156 1767650412.9920
MEM 104.035156 1767650413.0922
MEM 104.035156 1767650413.1925
MEM 104.035156 1767650413.2927
MEM 104.035156 1767650413.3930
MEM 104.035156 1767650413.4932
MEM 104.035156 1767650413.5935
MEM 104.035156 1767650413.6938
MEM 104.035156 1767650413.7941
MEM 104.035156 1767650413.8944
MEM 104.035156 1767650413.9946
MEM 104.035156 1767650414.0949
MEM 104.035156 1767650414.1951
MEM 104.035156 1767650414.2953
MEM 104.035156 1767650414.3955
MEM 104.160156 1767650414.4957
MEM 104.160156 1767650414.5959
MEM 104.160156 1767650414.6960
MEM 104.160156 1767650414.7962
MEM 104.160156 1767650414.8963
MEM 104.160156 1767650414.9966
MEM 104.160156 1767650415.0969
MEM 104.160156 1767650415.1972
MEM 104.160156 1767650415.2974
MEM 104.160156 1767650415.3977
MEM 104.160156 1767650415.4980
MEM 104.160156 1767650415.5983
MEM 104.160156 1767650415.6985
MEM 104.160156 1767650415.7989
MEM 104.160156 1767650415.8992
MEM 104.285156 1767650415.9995
MEM 104.285156 1767650416.0997
MEM 104.285156 1767650416.1999
MEM 104.285156 1767650416.3001
MEM 104.285156 1767650416.4003
MEM 104.285156 1767650416.5005
MEM 104.285156 1767650416.6008
MEM 104.285156 1767650416.7011
MEM 104.285156 1767650416.8014
MEM 104.285156 1767650416.9017
MEM 104.285156 1767650417.0020
MEM 104.285156 1767650417.1022
MEM 104.285156 1767650417.2025
MEM 104.285156 1767650417.3026
MEM 104.285156 1767650417.4029
MEM 104.285156 1767650417.5032
MEM 104.410156 1767650417.6034
MEM 104.410156 1767650417.7036
MEM 104.410156 1767650417.8038
MEM 104.410156 1767650417.9040
MEM 104.410156 1767650418.0043
MEM 104.410156 1767650418.1045
MEM 104.410156 1767650418.2047
