CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.261719 1776962365.9910
MEM 26.367188 1776962366.0913
MEM 32.625000 1776962366.1915
MEM 37.507812 1776962366.2918
MEM 45.667969 1776962366.3923
MEM 57.777344 1776962366.4925
MEM 72.093750 1776962366.5928
MEM 82.527344 1776962366.6932
MEM 96.117188 1776962366.7935
MEM 96.839844 1776962366.8937
MEM 96.851562 1776962366.9940
MEM 97.433594 1776962367.0943
MEM 97.554688 1776962367.1945
MEM 101.429688 1776962367.2948
MEM 105.964844 1776962367.3952
MEM 109.613281 1776962367.4955
MEM 110.394531 1776962367.5958
MEM 114.398438 1776962367.6961
MEM 114.867188 1776962367.7965
MEM 115.003906 1776962367.8968
MEM 115.082031 1776962367.9972
MEM 115.136719 1776962368.0975
MEM 113.226562 1776962368.1979
MEM 0.000000 1776962368.2982
