CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.257812 1779933714.6896
MEM 26.398438 1779933714.7899
MEM 33.957031 1779933714.8903
MEM 35.707031 1779933714.9905
MEM 51.949219 1779933715.0934
MEM 56.363281 1779933715.1937
MEM 71.148438 1779933715.2940
MEM 80.289062 1779933715.3943
MEM 93.597656 1779933715.4945
MEM 93.597656 1779933715.5948
MEM 93.597656 1779933715.6951
MEM 93.597656 1779933715.7954
MEM 94.312500 1779933715.8957
MEM 94.390625 1779933715.9959
MEM 94.390625 1779933716.0963
MEM 94.390625 1779933716.1966
MEM 94.875000 1779933716.2969
MEM 94.875000 1779933716.3971
MEM 94.875000 1779933716.4974
MEM 94.875000 1779933716.5977
MEM 94.875000 1779933716.6979
MEM 94.875000 1779933716.7982
MEM 94.875000 1779933716.8984
MEM 94.976562 1779933716.9986
MEM 94.976562 1779933717.0989
MEM 94.976562 1779933717.1992
MEM 94.976562 1779933717.2995
MEM 94.976562 1779933717.3997
MEM 94.976562 1779933717.5000
MEM 94.976562 1779933717.6004
MEM 94.976562 1779933717.7007
MEM 94.976562 1779933717.8009
MEM 97.332031 1779933717.9013
MEM 102.378906 1779933718.0016
MEM 105.613281 1779933718.1019
MEM 107.828125 1779933718.2022
MEM 111.167969 1779933718.3025
MEM 112.359375 1779933718.4028
MEM 112.574219 1779933718.5031
MEM 112.617188 1779933718.6035
MEM 112.742188 1779933718.7038
MEM 112.792969 1779933718.8041
MEM 109.488281 1779933718.9045
