CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python /home/runner/work/pykappa/pykappa/profiling/profile.py --run ktam
MEM 0.265625 1785524957.9808
MEM 27.097656 1785524958.0817
MEM 47.351562 1785524958.1820
MEM 64.828125 1785524958.2822
MEM 77.398438 1785524958.3826
MEM 88.253906 1785524958.4829
MEM 93.437500 1785524958.5832
MEM 97.906250 1785524958.6835
MEM 99.683594 1785524958.7839
MEM 100.332031 1785524958.8842
MEM 100.390625 1785524958.9846
MEM 100.390625 1785524959.0849
MEM 100.390625 1785524959.1853
MEM 100.394531 1785524959.2856
MEM 100.394531 1785524959.3860
MEM 100.425781 1785524959.4863
MEM 100.472656 1785524959.5867
MEM 100.511719 1785524959.6870
MEM 100.542969 1785524959.7874
MEM 100.558594 1785524959.8877
MEM 100.570312 1785524959.9881
MEM 100.585938 1785524960.0884
MEM 100.597656 1785524960.1887
MEM 100.605469 1785524960.2890
MEM 100.617188 1785524960.3894
MEM 100.632812 1785524960.4897
MEM 100.640625 1785524960.5901
MEM 100.652344 1785524960.6905
MEM 100.667969 1785524960.7908
MEM 100.683594 1785524960.8911
MEM 100.687500 1785524960.9916
MEM 100.695312 1785524961.0919
MEM 100.707031 1785524961.1923
MEM 100.718750 1785524961.2927
MEM 100.726562 1785524961.3930
MEM 100.738281 1785524961.4934
MEM 100.742188 1785524961.5937
MEM 100.753906 1785524961.6941
MEM 100.761719 1785524961.7944
MEM 100.769531 1785524961.8948
MEM 100.773438 1785524961.9952
MEM 100.789062 1785524962.0956
MEM 100.796875 1785524962.1959
MEM 100.804688 1785524962.2963
MEM 100.820312 1785524962.3966
MEM 100.828125 1785524962.4969
MEM 100.839844 1785524962.5972
MEM 100.847656 1785524962.6976
MEM 100.859375 1785524962.7979
MEM 100.871094 1785524962.8982
MEM 100.882812 1785524962.9987
MEM 100.890625 1785524963.0991
MEM 100.902344 1785524963.1994
MEM 100.917969 1785524963.2997
MEM 100.929688 1785524963.4000
MEM 100.937500 1785524963.5004
MEM 100.949219 1785524963.6007
MEM 100.957031 1785524963.7011
MEM 100.968750 1785524963.8013
MEM 100.980469 1785524963.9017
MEM 100.988281 1785524964.0020
MEM 101.000000 1785524964.1023
MEM 101.007812 1785524964.2027
MEM 101.019531 1785524964.3030
MEM 101.031250 1785524964.4033
MEM 101.046875 1785524964.5037
MEM 101.054688 1785524964.6040
MEM 101.066406 1785524964.7043
MEM 101.074219 1785524964.8046
MEM 101.085938 1785524964.9049
MEM 101.097656 1785524965.0052
MEM 101.101562 1785524965.1057
MEM 101.117188 1785524965.2060
MEM 101.125000 1785524965.3063
MEM 101.140625 1785524965.4067
MEM 101.144531 1785524965.5070
MEM 101.160156 1785524965.6073
MEM 101.167969 1785524965.7077
MEM 101.175781 1785524965.8080
MEM 101.183594 1785524965.9083
