CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_uni_bi_small.py
MEM 0.253906 1785509448.7547
MEM 26.925781 1785509448.8550
MEM 47.027344 1785509448.9558
MEM 66.007812 1785509449.0561
MEM 80.796875 1785509449.1563
MEM 92.031250 1785509449.2566
MEM 98.164062 1785509449.3569
MEM 103.269531 1785509449.4572
MEM 104.187500 1785509449.5576
MEM 107.023438 1785509449.6579
MEM 107.089844 1785509449.7582
MEM 107.222656 1785509449.8585
MEM 107.468750 1785509449.9588
MEM 109.023438 1785509450.0592
MEM 109.832031 1785509450.1595
MEM 109.832031 1785509450.2599
MEM 109.832031 1785509450.3602
MEM 109.832031 1785509450.4605
MEM 109.832031 1785509450.5609
MEM 109.832031 1785509450.6612
MEM 109.832031 1785509450.7615
MEM 109.832031 1785509450.8619
MEM 109.835938 1785509450.9622
MEM 109.839844 1785509451.0625
MEM 109.843750 1785509451.1629
MEM 109.847656 1785509451.2632
MEM 109.851562 1785509451.3635
MEM 109.855469 1785509451.4639
MEM 109.859375 1785509451.5642
MEM 109.859375 1785509451.6645
MEM 109.859375 1785509451.7648
MEM 109.859375 1785509451.8651
MEM 109.863281 1785509451.9654
MEM 109.867188 1785509452.0657
MEM 109.875000 1785509452.1660
MEM 109.878906 1785509452.2664
MEM 109.882812 1785509452.3668
MEM 109.886719 1785509452.4672
MEM 109.890625 1785509452.5674
MEM 109.894531 1785509452.6678
MEM 109.898438 1785509452.7681
MEM 109.902344 1785509452.8684
MEM 109.906250 1785509452.9687
MEM 109.910156 1785509453.0690
MEM 109.914062 1785509453.1694
MEM 109.917969 1785509453.2697
MEM 109.921875 1785509453.3700
MEM 109.925781 1785509453.4703
MEM 109.933594 1785509453.5706
MEM 109.937500 1785509453.6709
MEM 109.941406 1785509453.7712
MEM 109.945312 1785509453.8716
MEM 109.945312 1785509453.9718
MEM 109.953125 1785509454.0722
MEM 109.957031 1785509454.1725
MEM 109.957031 1785509454.2729
MEM 109.960938 1785509454.3732
MEM 109.960938 1785509454.4736
MEM 109.960938 1785509454.5740
MEM 109.960938 1785509454.6743
MEM 109.960938 1785509454.7747
MEM 109.960938 1785509454.8751
MEM 109.960938 1785509454.9754
MEM 109.960938 1785509455.0757
MEM 109.960938 1785509455.1761
MEM 109.960938 1785509455.2763
MEM 109.964844 1785509455.3767
MEM 109.968750 1785509455.4770
MEM 109.972656 1785509455.5774
MEM 109.972656 1785509455.6778
MEM 109.972656 1785509455.7781
MEM 109.972656 1785509455.8785
MEM 109.972656 1785509455.9788
MEM 109.972656 1785509456.0792
MEM 109.972656 1785509456.1795
MEM 109.972656 1785509456.2799
MEM 109.972656 1785509456.3802
MEM 109.972656 1785509456.4806
MEM 109.972656 1785509456.5809
MEM 109.972656 1785509456.6813
MEM 109.972656 1785509456.7815
MEM 109.972656 1785509456.8819
MEM 109.972656 1785509456.9822
MEM 109.972656 1785509457.0825
MEM 109.972656 1785509457.1829
MEM 109.972656 1785509457.2832
MEM 109.972656 1785509457.3835
MEM 109.972656 1785509457.4839
MEM 109.972656 1785509457.5843
MEM 109.972656 1785509457.6846
MEM 109.972656 1785509457.7849
MEM 109.972656 1785509457.8852
MEM 109.972656 1785509457.9855
MEM 109.972656 1785509458.0858
MEM 109.972656 1785509458.1861
MEM 109.972656 1785509458.2864
MEM 109.972656 1785509458.3868
MEM 109.972656 1785509458.4871
MEM 109.972656 1785509458.5874
MEM 109.972656 1785509458.6878
MEM 109.972656 1785509458.7881
MEM 109.972656 1785509458.8885
MEM 109.972656 1785509458.9889
MEM 109.972656 1785509459.0892
MEM 109.972656 1785509459.1895
MEM 109.972656 1785509459.2899
MEM 109.972656 1785509459.3902
MEM 109.972656 1785509459.4905
MEM 109.976562 1785509459.5909
MEM 109.980469 1785509459.6912
MEM 109.984375 1785509459.7915
MEM 109.988281 1785509459.8919
MEM 109.992188 1785509459.9922
MEM 109.996094 1785509460.0926
MEM 110.000000 1785509460.1929
MEM 110.003906 1785509460.2933
MEM 110.007812 1785509460.3936
MEM 110.011719 1785509460.4940
MEM 110.015625 1785509460.5943
MEM 110.019531 1785509460.6947
MEM 110.023438 1785509460.7951
MEM 110.027344 1785509460.8954
MEM 110.031250 1785509460.9958
MEM 110.035156 1785509461.0961
MEM 110.039062 1785509461.1965
MEM 110.042969 1785509461.2968
MEM 110.046875 1785509461.3971
MEM 110.050781 1785509461.4975
MEM 110.054688 1785509461.5978
MEM 110.058594 1785509461.6982
MEM 110.062500 1785509461.7985
MEM 110.066406 1785509461.8989
MEM 110.070312 1785509461.9992
MEM 110.074219 1785509462.0996
MEM 110.078125 1785509462.1999
MEM 110.082031 1785509462.3001
MEM 110.085938 1785509462.4005
MEM 110.089844 1785509462.5009
MEM 110.093750 1785509462.6012
MEM 110.097656 1785509462.7015
MEM 110.101562 1785509462.8019
MEM 110.105469 1785509462.9023
MEM 110.109375 1785509463.0026
MEM 110.113281 1785509463.1030
MEM 110.117188 1785509463.2034
MEM 110.121094 1785509463.3037
MEM 110.125000 1785509463.4041
MEM 110.128906 1785509463.5044
MEM 110.132812 1785509463.6047
MEM 110.136719 1785509463.7050
MEM 110.140625 1785509463.8053
MEM 110.144531 1785509463.9057
MEM 110.144531 1785509464.0061
MEM 110.148438 1785509464.1064
MEM 110.152344 1785509464.2068
MEM 110.156250 1785509464.3071
MEM 110.160156 1785509464.4074
MEM 107.410156 1785509464.5078
