CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.265625 1783693259.2047
MEM 25.605469 1783693259.3049
MEM 34.398438 1783693259.4052
MEM 52.917969 1783693259.5058
MEM 66.726562 1783693259.6061
MEM 82.003906 1783693259.7064
MEM 93.421875 1783693259.8067
MEM 96.859375 1783693259.9070
MEM 97.304688 1783693260.0073
MEM 97.398438 1783693260.1076
MEM 97.398438 1783693260.2078
MEM 99.214844 1783693260.3081
MEM 104.566406 1783693260.4084
MEM 107.828125 1783693260.5087
MEM 110.507812 1783693260.6090
MEM 112.199219 1783693260.7093
MEM 114.812500 1783693260.8097
MEM 115.164062 1783693260.9100
MEM 115.503906 1783693261.0103
MEM 115.589844 1783693261.1106
MEM 115.644531 1783693261.2109
MEM 114.683594 1783693261.3112
