CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.328125 1783872555.5480
MEM 26.035156 1783872555.6484
MEM 36.210938 1783872555.7487
MEM 55.890625 1783872555.8490
MEM 69.753906 1783872555.9493
MEM 85.394531 1783872556.0496
MEM 95.882812 1783872556.1498
MEM 97.476562 1783872556.2501
MEM 97.601562 1783872556.3504
MEM 97.617188 1783872556.4507
MEM 100.363281 1783872556.5510
MEM 105.535156 1783872556.6513
MEM 108.664062 1783872556.7515
MEM 110.890625 1783872556.8519
MEM 114.082031 1783872556.9522
MEM 115.445312 1783872557.0525
MEM 115.628906 1783872557.1529
MEM 115.929688 1783872557.2532
MEM 114.968750 1783872557.3536
