CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_ktam.py
MEM 0.390625 1783872560.0542
MEM 25.636719 1783872560.1545
MEM 48.136719 1783872560.2556
MEM 67.296875 1783872560.3559
MEM 81.644531 1783872560.4562
MEM 92.789062 1783872560.5565
MEM 98.984375 1783872560.6568
MEM 103.738281 1783872560.7571
MEM 104.457031 1783872560.8575
MEM 105.535156 1783872560.9578
MEM 105.562500 1783872561.0582
MEM 105.562500 1783872561.1585
MEM 105.562500 1783872561.2589
MEM 105.566406 1783872561.3592
MEM 105.570312 1783872561.4596
MEM 105.570312 1783872561.5599
MEM 105.570312 1783872561.6603
MEM 105.578125 1783872561.7606
MEM 105.578125 1783872561.8610
MEM 105.578125 1783872561.9613
MEM 105.578125 1783872562.0616
MEM 105.578125 1783872562.1620
MEM 105.578125 1783872562.2624
MEM 105.578125 1783872562.3627
MEM 105.578125 1783872562.4631
MEM 105.582031 1783872562.5634
MEM 105.582031 1783872562.6638
MEM 105.589844 1783872562.7641
MEM 105.589844 1783872562.8645
MEM 105.597656 1783872562.9648
MEM 105.597656 1783872563.0652
MEM 105.601562 1783872563.1655
MEM 105.605469 1783872563.2658
MEM 105.605469 1783872563.3662
MEM 105.609375 1783872563.4665
MEM 105.609375 1783872563.5669
MEM 105.613281 1783872563.6672
MEM 105.617188 1783872563.7675
MEM 105.632812 1783872563.8679
MEM 105.644531 1783872563.9682
MEM 105.652344 1783872564.0685
MEM 105.671875 1783872564.1689
MEM 105.675781 1783872564.2692
MEM 105.687500 1783872564.3696
MEM 105.699219 1783872564.4699
MEM 105.710938 1783872564.5702
MEM 105.722656 1783872564.6705
MEM 105.734375 1783872564.7709
MEM 105.746094 1783872564.8712
MEM 105.753906 1783872564.9716
MEM 105.769531 1783872565.0719
MEM 105.777344 1783872565.1723
MEM 105.785156 1783872565.2726
MEM 105.796875 1783872565.3729
MEM 105.808594 1783872565.4732
MEM 105.820312 1783872565.5736
MEM 105.832031 1783872565.6739
MEM 105.843750 1783872565.7742
MEM 105.855469 1783872565.8745
MEM 105.863281 1783872565.9749
MEM 105.875000 1783872566.0752
MEM 105.886719 1783872566.1755
MEM 105.898438 1783872566.2759
MEM 105.910156 1783872566.3762
MEM 105.925781 1783872566.4765
MEM 105.933594 1783872566.5769
MEM 105.945312 1783872566.6772
MEM 105.957031 1783872566.7775
MEM 105.964844 1783872566.8778
MEM 105.976562 1783872566.9782
MEM 105.984375 1783872567.0785
MEM 106.000000 1783872567.1788
MEM 106.011719 1783872567.2792
MEM 106.019531 1783872567.3795
MEM 106.035156 1783872567.4799
MEM 105.078125 1783872567.5802
