CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_uni_bi_small.py
MEM 0.261719 1783696711.3813
MEM 31.191406 1783696711.4823
MEM 48.214844 1783696711.5825
MEM 67.523438 1783696711.6828
MEM 83.863281 1783696711.7830
MEM 91.507812 1783696711.8833
MEM 98.218750 1783696711.9835
MEM 103.234375 1783696712.0838
MEM 104.285156 1783696712.1841
MEM 107.261719 1783696712.2843
MEM 107.312500 1783696712.3845
MEM 107.390625 1783696712.4848
MEM 107.527344 1783696712.5850
MEM 107.750000 1783696712.6853
MEM 109.164062 1783696712.7855
MEM 110.152344 1783696712.8857
MEM 110.156250 1783696712.9859
MEM 110.156250 1783696713.0862
MEM 110.156250 1783696713.1864
MEM 110.156250 1783696713.2866
MEM 110.156250 1783696713.3868
MEM 110.156250 1783696713.4870
MEM 110.156250 1783696713.5872
MEM 110.156250 1783696713.6875
MEM 110.156250 1783696713.7877
MEM 110.156250 1783696713.8880
MEM 110.156250 1783696713.9883
MEM 110.160156 1783696714.0885
MEM 110.164062 1783696714.1888
MEM 110.167969 1783696714.2890
MEM 110.167969 1783696714.3893
MEM 110.171875 1783696714.4895
MEM 110.175781 1783696714.5898
MEM 110.179688 1783696714.6900
MEM 110.183594 1783696714.7903
MEM 110.187500 1783696714.8906
MEM 110.187500 1783696714.9909
MEM 110.191406 1783696715.0912
MEM 110.195312 1783696715.1914
MEM 110.199219 1783696715.2916
MEM 110.203125 1783696715.3919
MEM 110.203125 1783696715.4921
MEM 110.207031 1783696715.5923
MEM 110.210938 1783696715.6925
MEM 110.214844 1783696715.7928
MEM 110.218750 1783696715.8930
MEM 110.218750 1783696715.9933
MEM 110.222656 1783696716.0935
MEM 110.226562 1783696716.1937
MEM 110.230469 1783696716.2939
MEM 110.234375 1783696716.3942
MEM 110.234375 1783696716.4944
MEM 110.238281 1783696716.5947
MEM 110.242188 1783696716.6949
MEM 110.242188 1783696716.7951
MEM 110.242188 1783696716.8953
MEM 110.246094 1783696716.9955
MEM 110.246094 1783696717.0957
MEM 110.250000 1783696717.1959
MEM 110.253906 1783696717.2962
MEM 110.257812 1783696717.3964
MEM 110.261719 1783696717.4967
MEM 110.261719 1783696717.5969
MEM 110.265625 1783696717.6971
MEM 110.273438 1783696717.7974
MEM 110.277344 1783696717.8976
MEM 110.281250 1783696717.9978
MEM 110.281250 1783696718.0981
