CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.445312 1783696684.1162
MEM 26.679688 1783696684.2165
MEM 42.218750 1783696684.3173
MEM 54.730469 1783696684.4175
MEM 58.585938 1783696684.5177
MEM 74.300781 1783696684.6180
MEM 84.070312 1783696684.7182
MEM 95.980469 1783696684.8185
MEM 96.875000 1783696684.9187
MEM 97.613281 1783696685.0189
MEM 97.714844 1783696685.1192
MEM 97.714844 1783696685.2194
MEM 100.156250 1783696685.3196
MEM 105.445312 1783696685.4199
MEM 109.042969 1783696685.5202
MEM 111.031250 1783696685.6204
MEM 113.191406 1783696685.7207
MEM 115.546875 1783696685.8209
MEM 115.921875 1783696685.9212
MEM 116.050781 1783696686.0214
MEM 116.414062 1783696686.1216
MEM 116.445312 1783696686.2219
MEM 115.472656 1783696686.3223
