CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.492188 1783972913.5845
MEM 25.687500 1783972913.6849
MEM 34.414062 1783972913.7852
MEM 51.843750 1783972913.8858
MEM 56.187500 1783972913.9861
MEM 68.878906 1783972914.0864
MEM 78.300781 1783972914.1868
MEM 87.210938 1783972914.2870
MEM 92.035156 1783972914.3873
MEM 97.113281 1783972914.4877
MEM 97.273438 1783972914.5880
MEM 97.367188 1783972914.6883
MEM 98.277344 1783972914.7886
MEM 103.527344 1783972914.8889
MEM 106.214844 1783972914.9893
MEM 109.929688 1783972915.0897
MEM 110.984375 1783972915.1901
MEM 114.687500 1783972915.2904
MEM 115.433594 1783972915.3908
MEM 115.792969 1783972915.4911
MEM 115.851562 1783972915.5915
MEM 115.914062 1783972915.6918
MEM 114.957031 1783972915.7921
MEM 114.957031 1783972915.8925
