CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.257812 1776963720.4792
MEM 28.386719 1776963720.5795
MEM 30.894531 1776963720.6797
MEM 33.964844 1776963720.7800
MEM 35.375000 1776963720.8803
MEM 45.500000 1776963720.9820
MEM 57.734375 1776963721.0823
MEM 74.816406 1776963721.1825
MEM 91.296875 1776963721.2827
MEM 94.226562 1776963721.3830
MEM 94.953125 1776963721.4832
MEM 94.960938 1776963721.5835
MEM 94.964844 1776963721.6838
MEM 94.964844 1776963721.7841
MEM 94.964844 1776963721.8844
MEM 94.964844 1776963721.9847
MEM 94.964844 1776963722.0850
MEM 94.964844 1776963722.1853
MEM 94.964844 1776963722.2856
MEM 94.964844 1776963722.3859
MEM 94.964844 1776963722.4862
MEM 94.964844 1776963722.5864
MEM 94.964844 1776963722.6867
MEM 95.207031 1776963722.7870
MEM 95.207031 1776963722.8873
MEM 95.207031 1776963722.9875
MEM 95.207031 1776963723.0878
MEM 95.593750 1776963723.1880
MEM 95.593750 1776963723.2883
MEM 95.593750 1776963723.3886
MEM 95.593750 1776963723.4888
MEM 95.593750 1776963723.5891
MEM 95.593750 1776963723.6894
MEM 95.593750 1776963723.7896
MEM 95.593750 1776963723.8900
MEM 95.593750 1776963723.9902
MEM 95.593750 1776963724.0905
MEM 95.593750 1776963724.1908
MEM 95.593750 1776963724.2910
MEM 95.593750 1776963724.3913
MEM 95.593750 1776963724.4916
MEM 95.593750 1776963724.5919
MEM 95.593750 1776963724.6922
MEM 95.593750 1776963724.7924
MEM 95.593750 1776963724.8927
MEM 95.593750 1776963724.9930
MEM 95.593750 1776963725.0933
MEM 95.593750 1776963725.1936
MEM 95.593750 1776963725.2939
MEM 95.714844 1776963725.3941
MEM 99.996094 1776963725.4944
MEM 106.000000 1776963725.5947
MEM 108.082031 1776963725.6950
MEM 110.964844 1776963725.7952
MEM 112.640625 1776963725.8955
MEM 113.011719 1776963725.9958
MEM 113.093750 1776963726.0961
MEM 113.289062 1776963726.1964
MEM 112.339844 1776963726.2967
