CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.281250 1764089501.0191
MEM 32.144531 1764089501.1207
MEM 50.859375 1764089501.2210
MEM 67.992188 1764089501.3212
MEM 82.601562 1764089501.4215
MEM 90.425781 1764089501.5218
MEM 96.562500 1764089501.6221
MEM 101.894531 1764089501.7224
MEM 102.792969 1764089501.8228
MEM 106.167969 1764089501.9231
MEM 106.167969 1764089502.0234
MEM 106.292969 1764089502.1237
MEM 106.417969 1764089502.2241
MEM 106.542969 1764089502.3244
MEM 106.542969 1764089502.4248
MEM 106.542969 1764089502.5251
MEM 106.542969 1764089502.6254
MEM 106.542969 1764089502.7258
MEM 106.542969 1764089502.8261
MEM 106.542969 1764089502.9264
MEM 106.542969 1764089503.0268
MEM 106.542969 1764089503.1270
MEM 106.542969 1764089503.2274
MEM 106.542969 1764089503.3277
MEM 106.542969 1764089503.4281
MEM 106.542969 1764089503.5284
MEM 106.542969 1764089503.6287
MEM 106.542969 1764089503.7291
MEM 106.542969 1764089503.8294
MEM 106.542969 1764089503.9297
MEM 106.542969 1764089504.0301
MEM 106.542969 1764089504.1304
MEM 106.542969 1764089504.2308
MEM 106.542969 1764089504.3311
MEM 106.542969 1764089504.4315
MEM 106.542969 1764089504.5318
MEM 106.542969 1764089504.6321
MEM 106.542969 1764089504.7325
MEM 106.542969 1764089504.8328
MEM 106.542969 1764089504.9331
MEM 106.542969 1764089505.0335
MEM 106.542969 1764089505.1338
MEM 106.542969 1764089505.2341
MEM 106.542969 1764089505.3345
MEM 106.542969 1764089505.4348
MEM 106.542969 1764089505.5351
MEM 106.542969 1764089505.6354
MEM 106.667969 1764089505.7357
MEM 106.667969 1764089505.8361
MEM 106.667969 1764089505.9364
MEM 106.667969 1764089506.0367
MEM 106.667969 1764089506.1371
MEM 106.667969 1764089506.2374
MEM 106.667969 1764089506.3378
MEM 106.667969 1764089506.4381
MEM 106.667969 1764089506.5384
