CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_ktam.py
MEM 0.261719 1771280662.0862
MEM 32.250000 1771280662.1866
MEM 51.207031 1771280662.2868
MEM 69.449219 1771280662.3871
MEM 84.656250 1771280662.4873
MEM 92.132812 1771280662.5876
MEM 97.531250 1771280662.6878
MEM 100.902344 1771280662.7881
