CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.265625 1778871054.9946
MEM 25.890625 1778871055.0949
MEM 34.035156 1778871055.1952
MEM 35.902344 1778871055.2955
MEM 57.011719 1778871055.3958
MEM 64.910156 1778871055.4961
MEM 79.441406 1778871055.5964
MEM 93.863281 1778871055.6967
MEM 96.195312 1778871055.7971
MEM 96.195312 1778871055.8974
MEM 96.917969 1778871055.9977
MEM 96.992188 1778871056.0979
MEM 96.992188 1778871056.1982
MEM 97.269531 1778871056.2985
MEM 97.269531 1778871056.3988
MEM 97.269531 1778871056.4991
MEM 97.269531 1778871056.5995
MEM 97.269531 1778871056.6998
MEM 97.269531 1778871056.8001
MEM 97.593750 1778871056.9004
MEM 97.593750 1778871057.0008
MEM 97.593750 1778871057.1011
MEM 99.742188 1778871057.2014
MEM 104.921875 1778871057.3018
MEM 108.187500 1778871057.4021
MEM 110.347656 1778871057.5024
MEM 114.199219 1778871057.6028
MEM 114.988281 1778871057.7031
MEM 115.292969 1778871057.8035
MEM 115.390625 1778871057.9038
MEM 115.628906 1778871058.0042
MEM 112.691406 1778871058.1045
