CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.433594 1765218942.7521
MEM 32.406250 1765218942.8538
MEM 52.117188 1765218942.9541
MEM 69.289062 1765218943.0543
MEM 82.273438 1765218943.1546
MEM 90.558594 1765218943.2549
MEM 96.433594 1765218943.3551
MEM 101.699219 1765218943.4554
MEM 102.449219 1765218943.5558
MEM 105.699219 1765218943.6560
MEM 105.824219 1765218943.7563
MEM 105.949219 1765218943.8565
MEM 105.949219 1765218943.9568
MEM 106.074219 1765218944.0570
MEM 106.074219 1765218944.1573
MEM 106.074219 1765218944.2576
MEM 106.074219 1765218944.3578
MEM 106.074219 1765218944.4581
MEM 106.074219 1765218944.5583
MEM 106.074219 1765218944.6585
MEM 106.074219 1765218944.7588
MEM 106.074219 1765218944.8591
MEM 106.074219 1765218944.9594
MEM 106.074219 1765218945.0597
MEM 106.074219 1765218945.1599
MEM 106.074219 1765218945.2601
MEM 106.074219 1765218945.3604
MEM 106.074219 1765218945.4606
MEM 106.074219 1765218945.5612
MEM 106.074219 1765218945.6615
MEM 106.074219 1765218945.7618
MEM 106.074219 1765218945.8620
MEM 106.074219 1765218945.9622
MEM 106.074219 1765218946.0625
MEM 106.074219 1765218946.1628
MEM 106.074219 1765218946.2630
MEM 106.074219 1765218946.3633
MEM 106.074219 1765218946.4635
MEM 106.074219 1765218946.5638
MEM 106.074219 1765218946.6641
MEM 106.074219 1765218946.7643
MEM 106.074219 1765218946.8646
MEM 106.199219 1765218946.9648
MEM 106.199219 1765218947.0651
MEM 106.199219 1765218947.1653
MEM 106.199219 1765218947.2655
MEM 106.199219 1765218947.3657
MEM 106.199219 1765218947.4660
MEM 106.199219 1765218947.5662
MEM 106.199219 1765218947.6664
MEM 106.199219 1765218947.7667
MEM 106.199219 1765218947.8669
MEM 106.199219 1765218947.9671
MEM 106.199219 1765218948.0674
MEM 106.199219 1765218948.1677
MEM 106.199219 1765218948.2679
MEM 106.199219 1765218948.3681
MEM 106.199219 1765218948.4684
MEM 106.199219 1765218948.5686
MEM 106.199219 1765218948.6688
MEM 106.199219 1765218948.7690
MEM 106.199219 1765218948.8693
MEM 106.199219 1765218948.9695
MEM 106.199219 1765218949.0697
MEM 106.199219 1765218949.1699
MEM 106.199219 1765218949.2701
MEM 106.199219 1765218949.3704
MEM 106.199219 1765218949.4706
MEM 106.199219 1765218949.5708
MEM 106.199219 1765218949.6710
MEM 106.199219 1765218949.7712
MEM 106.199219 1765218949.8714
MEM 106.199219 1765218949.9717
MEM 106.199219 1765218950.0719
MEM 106.199219 1765218950.1721
MEM 106.199219 1765218950.2723
MEM 106.199219 1765218950.3725
MEM 106.199219 1765218950.4728
MEM 106.199219 1765218950.5730
MEM 106.199219 1765218950.6732
MEM 106.199219 1765218950.7735
MEM 106.199219 1765218950.8737
MEM 106.199219 1765218950.9740
MEM 106.199219 1765218951.0742
MEM 106.199219 1765218951.1744
MEM 106.199219 1765218951.2747
MEM 106.199219 1765218951.3749
MEM 106.199219 1765218951.4751
MEM 106.199219 1765218951.5753
MEM 106.199219 1765218951.6755
MEM 106.199219 1765218951.7757
MEM 106.199219 1765218951.8759
MEM 106.199219 1765218951.9762
MEM 106.199219 1765218952.0765
MEM 106.199219 1765218952.1768
MEM 106.199219 1765218952.2770
MEM 106.199219 1765218952.3772
MEM 106.199219 1765218952.4775
MEM 106.199219 1765218952.5778
MEM 106.199219 1765218952.6780
MEM 106.199219 1765218952.7783
MEM 106.199219 1765218952.8786
MEM 106.199219 1765218952.9789
MEM 106.199219 1765218953.0792
MEM 106.199219 1765218953.1795
MEM 106.199219 1765218953.2798
MEM 106.199219 1765218953.3802
MEM 106.199219 1765218953.4805
MEM 106.199219 1765218953.5808
MEM 106.199219 1765218953.6811
MEM 106.199219 1765218953.7814
MEM 106.199219 1765218953.8818
MEM 106.199219 1765218953.9821
MEM 106.199219 1765218954.0824
MEM 106.199219 1765218954.1826
MEM 106.199219 1765218954.2829
MEM 106.199219 1765218954.3831
MEM 106.199219 1765218954.4834
MEM 106.199219 1765218954.5836
MEM 106.199219 1765218954.6838
MEM 106.199219 1765218954.7841
MEM 106.199219 1765218954.8844
MEM 106.199219 1765218954.9846
MEM 106.199219 1765218955.0849
MEM 106.199219 1765218955.1852
MEM 106.199219 1765218955.2855
MEM 106.199219 1765218955.3858
MEM 106.199219 1765218955.4860
MEM 106.199219 1765218955.5863
MEM 106.199219 1765218955.6865
MEM 106.199219 1765218955.7868
MEM 106.199219 1765218955.8871
MEM 106.199219 1765218955.9873
MEM 106.199219 1765218956.0876
MEM 106.199219 1765218956.1879
MEM 106.199219 1765218956.2881
MEM 106.199219 1765218956.3883
MEM 106.324219 1765218956.4885
MEM 106.324219 1765218956.5887
MEM 106.324219 1765218956.6889
MEM 106.324219 1765218956.7892
MEM 106.324219 1765218956.8895
MEM 106.324219 1765218956.9898
MEM 106.324219 1765218957.0901
MEM 106.324219 1765218957.1904
MEM 106.324219 1765218957.2907
MEM 106.324219 1765218957.3910
MEM 106.324219 1765218957.4913
MEM 106.324219 1765218957.5916
MEM 106.324219 1765218957.6919
MEM 106.324219 1765218957.7922
MEM 106.324219 1765218957.8925
MEM 106.324219 1765218957.9928
MEM 106.324219 1765218958.0932
MEM 106.324219 1765218958.1934
MEM 106.324219 1765218958.2938
MEM 106.324219 1765218958.3941
MEM 106.324219 1765218958.4944
MEM 106.324219 1765218958.5947
MEM 106.324219 1765218958.6950
MEM 106.324219 1765218958.7953
MEM 106.324219 1765218958.8956
MEM 106.324219 1765218958.9959
MEM 106.324219 1765218959.0962
MEM 106.324219 1765218959.1965
MEM 106.324219 1765218959.2968
MEM 106.324219 1765218959.3971
MEM 106.324219 1765218959.4974
MEM 106.324219 1765218959.5978
MEM 106.324219 1765218959.6980
MEM 106.324219 1765218959.7983
MEM 106.324219 1765218959.8987
MEM 106.324219 1765218959.9989
MEM 106.324219 1765218960.0992
MEM 106.324219 1765218960.1995
MEM 106.324219 1765218960.2998
MEM 106.324219 1765218960.4001
MEM 106.324219 1765218960.5004
MEM 106.324219 1765218960.6008
