CMDLINE /opt/hostedtoolcache/Python/3.12.12/x64/bin/python profile_heterodimerization_small.py
MEM 0.328125 1773414003.9252
MEM 25.507812 1773414004.0256
MEM 33.898438 1773414004.1259
MEM 42.855469 1773414004.2270
MEM 56.570312 1773414004.3273
MEM 66.546875 1773414004.4276
MEM 80.320312 1773414004.5279
MEM 95.851562 1773414004.6282
MEM 96.824219 1773414004.7284
MEM 97.167969 1773414004.8287
MEM 97.167969 1773414004.9290
MEM 98.058594 1773414005.0293
MEM 104.132812 1773414005.1296
MEM 108.605469 1773414005.2300
MEM 110.207031 1773414005.3303
MEM 111.281250 1773414005.4306
MEM 114.707031 1773414005.5309
MEM 115.140625 1773414005.6313
MEM 115.230469 1773414005.7316
MEM 115.285156 1773414005.8319
MEM 112.343750 1773414005.9322
