CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.261719 1781273865.1450
MEM 26.281250 1781273865.2454
MEM 34.003906 1781273865.3457
MEM 35.906250 1781273865.4460
MEM 54.566406 1781273865.5463
MEM 61.273438 1781273865.6466
MEM 75.417969 1781273865.7470
MEM 89.980469 1781273865.8473
MEM 95.351562 1781273865.9476
MEM 96.199219 1781273866.0479
MEM 96.292969 1781273866.1482
MEM 96.292969 1781273866.2485
MEM 96.292969 1781273866.3488
MEM 96.292969 1781273866.4492
MEM 96.296875 1781273866.5495
MEM 96.589844 1781273866.6498
MEM 96.589844 1781273866.7502
MEM 96.589844 1781273866.8504
MEM 96.589844 1781273866.9508
MEM 96.589844 1781273867.0511
MEM 96.589844 1781273867.1514
MEM 96.589844 1781273867.2517
MEM 96.589844 1781273867.3520
MEM 96.589844 1781273867.4523
MEM 96.589844 1781273867.5526
MEM 96.589844 1781273867.6529
MEM 96.589844 1781273867.7533
MEM 96.589844 1781273867.8536
MEM 96.589844 1781273867.9539
MEM 96.589844 1781273868.0542
MEM 96.589844 1781273868.1545
MEM 99.750000 1781273868.2548
MEM 104.941406 1781273868.3551
MEM 107.917969 1781273868.4554
MEM 110.542969 1781273868.5558
MEM 113.601562 1781273868.6561
MEM 115.042969 1781273868.7565
MEM 115.378906 1781273868.8569
MEM 115.429688 1781273868.9572
MEM 115.699219 1781273869.0575
MEM 113.750000 1781273869.1579
