CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.394531 1784215427.3393
MEM 26.179688 1784215427.4397
MEM 34.625000 1784215427.5400
MEM 54.308594 1784215427.6403
MEM 67.496094 1784215427.7407
MEM 82.144531 1784215427.8409
MEM 92.484375 1784215427.9412
MEM 97.308594 1784215428.0415
MEM 97.460938 1784215428.1418
MEM 97.550781 1784215428.2421
MEM 97.550781 1784215428.3423
MEM 99.433594 1784215428.4427
MEM 104.675781 1784215428.5430
MEM 106.898438 1784215428.6432
MEM 110.464844 1784215428.7435
MEM 111.964844 1784215428.8438
MEM 115.019531 1784215428.9442
MEM 115.515625 1784215429.0445
MEM 115.593750 1784215429.1450
MEM 115.675781 1784215429.2454
MEM 115.785156 1784215429.3458
MEM 113.816406 1784215429.4461
