CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python /home/runner/work/pykappa/pykappa/profiling/profile.py --run uni_bi_small
MEM 0.265625 1786123315.6328
MEM 42.660156 1786123315.7335
MEM 67.433594 1786123315.8336
MEM 86.148438 1786123315.9339
MEM 95.601562 1786123316.0342
MEM 101.410156 1786123316.1346
MEM 102.812500 1786123316.2349
MEM 102.812500 1786123316.3353
MEM 102.812500 1786123316.4356
MEM 102.996094 1786123316.5360
MEM 103.929688 1786123316.6364
MEM 103.996094 1786123316.7368
MEM 104.117188 1786123316.8372
MEM 104.117188 1786123316.9375
MEM 104.320312 1786123317.0379
MEM 104.324219 1786123317.1382
MEM 104.324219 1786123317.2386
MEM 104.324219 1786123317.3389
MEM 104.324219 1786123317.4393
MEM 104.324219 1786123317.5397
MEM 104.332031 1786123317.6401
MEM 104.339844 1786123317.7405
MEM 104.339844 1786123317.8408
MEM 104.382812 1786123317.9412
MEM 104.390625 1786123318.0416
MEM 104.394531 1786123318.1420
MEM 104.402344 1786123318.2423
MEM 104.410156 1786123318.3427
MEM 104.414062 1786123318.4430
MEM 104.421875 1786123318.5434
MEM 104.429688 1786123318.6438
MEM 104.437500 1786123318.7441
MEM 104.445312 1786123318.8445
MEM 104.449219 1786123318.9448
MEM 104.457031 1786123319.0453
MEM 104.460938 1786123319.1457
MEM 104.468750 1786123319.2460
MEM 104.476562 1786123319.3464
MEM 104.484375 1786123319.4468
MEM 104.488281 1786123319.5472
MEM 104.496094 1786123319.6476
MEM 104.503906 1786123319.7480
MEM 104.507812 1786123319.8484
MEM 104.511719 1786123319.9487
MEM 104.511719 1786123320.0491
MEM 104.511719 1786123320.1495
MEM 104.511719 1786123320.2498
MEM 104.515625 1786123320.3502
MEM 104.519531 1786123320.4505
MEM 104.527344 1786123320.5510
MEM 104.527344 1786123320.6513
MEM 104.527344 1786123320.7517
MEM 104.527344 1786123320.8522
MEM 104.527344 1786123320.9525
MEM 104.527344 1786123321.0529
MEM 104.527344 1786123321.1533
MEM 104.527344 1786123321.2536
MEM 104.527344 1786123321.3540
MEM 104.527344 1786123321.4544
MEM 104.527344 1786123321.5548
MEM 104.527344 1786123321.6551
MEM 104.527344 1786123321.7555
MEM 104.527344 1786123321.8559
MEM 104.527344 1786123321.9562
MEM 104.527344 1786123322.0566
MEM 104.527344 1786123322.1570
MEM 104.527344 1786123322.2573
MEM 104.527344 1786123322.3578
MEM 104.527344 1786123322.4582
MEM 104.527344 1786123322.5587
MEM 104.531250 1786123322.6591
MEM 104.535156 1786123322.7595
MEM 104.535156 1786123322.8598
MEM 104.535156 1786123322.9601
MEM 104.535156 1786123323.0604
MEM 104.535156 1786123323.1607
MEM 104.535156 1786123323.2609
MEM 104.535156 1786123323.3613
MEM 104.535156 1786123323.4616
MEM 104.535156 1786123323.5620
MEM 104.535156 1786123323.6623
MEM 104.558594 1786123323.7627
MEM 104.558594 1786123323.8630
MEM 104.558594 1786123323.9634
MEM 104.558594 1786123324.0638
MEM 104.582031 1786123324.1641
MEM 104.582031 1786123324.2645
MEM 104.582031 1786123324.3649
MEM 104.589844 1786123324.4652
MEM 104.589844 1786123324.5657
MEM 104.589844 1786123324.6660
MEM 104.593750 1786123324.7664
MEM 104.597656 1786123324.8667
MEM 104.597656 1786123324.9671
MEM 104.597656 1786123325.0675
MEM 104.597656 1786123325.1678
MEM 104.597656 1786123325.2682
MEM 104.597656 1786123325.3686
