CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.261719 1784128065.4197
MEM 26.402344 1784128065.5200
MEM 41.484375 1784128065.6203
MEM 54.496094 1784128065.7206
MEM 63.390625 1784128065.8209
MEM 77.000000 1784128065.9211
MEM 87.460938 1784128066.0214
MEM 95.417969 1784128066.1217
MEM 97.097656 1784128066.2219
MEM 97.515625 1784128066.3221
MEM 97.605469 1784128066.4223
MEM 98.148438 1784128066.5225
MEM 102.660156 1784128066.6228
MEM 106.558594 1784128066.7231
MEM 110.429688 1784128066.8233
MEM 111.945312 1784128066.9236
MEM 115.121094 1784128067.0238
MEM 115.664062 1784128067.1240
MEM 116.058594 1784128067.2242
MEM 116.281250 1784128067.3245
MEM 116.332031 1784128067.4247
MEM 113.566406 1784128067.5251
