CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.128906 1765219250.4131
MEM 33.113281 1765219250.5148
MEM 53.582031 1765219250.6150
MEM 70.019531 1765219250.7152
MEM 86.562500 1765219250.8154
MEM 93.277344 1765219250.9156
MEM 97.902344 1765219251.0158
MEM 102.425781 1765219251.1160
MEM 103.300781 1765219251.2162
MEM 106.050781 1765219251.3165
MEM 106.175781 1765219251.4167
MEM 106.300781 1765219251.5169
MEM 106.425781 1765219251.6171
MEM 106.425781 1765219251.7173
MEM 106.425781 1765219251.8175
MEM 106.425781 1765219251.9178
MEM 106.425781 1765219252.0180
MEM 106.425781 1765219252.1182
MEM 106.425781 1765219252.2184
MEM 106.425781 1765219252.3186
MEM 106.425781 1765219252.4188
MEM 106.425781 1765219252.5190
MEM 106.425781 1765219252.6192
MEM 106.550781 1765219252.7194
MEM 106.550781 1765219252.8196
MEM 106.550781 1765219252.9198
MEM 106.550781 1765219253.0200
MEM 106.550781 1765219253.1202
MEM 106.550781 1765219253.2204
MEM 106.550781 1765219253.3206
MEM 106.550781 1765219253.4208
MEM 106.550781 1765219253.5210
MEM 106.550781 1765219253.6212
MEM 106.550781 1765219253.7214
MEM 106.550781 1765219253.8216
MEM 106.550781 1765219253.9218
MEM 106.550781 1765219254.0220
MEM 106.550781 1765219254.1222
MEM 106.550781 1765219254.2224
MEM 106.550781 1765219254.3226
MEM 106.550781 1765219254.4228
MEM 106.550781 1765219254.5230
MEM 106.550781 1765219254.6232
MEM 106.550781 1765219254.7234
MEM 106.550781 1765219254.8236
MEM 106.550781 1765219254.9238
MEM 106.550781 1765219255.0240
MEM 106.550781 1765219255.1242
MEM 106.550781 1765219255.2244
MEM 106.550781 1765219255.3246
MEM 106.550781 1765219255.4248
MEM 106.550781 1765219255.5250
MEM 106.550781 1765219255.6252
MEM 106.550781 1765219255.7254
MEM 106.550781 1765219255.8257
MEM 106.550781 1765219255.9259
MEM 106.550781 1765219256.0261
MEM 106.550781 1765219256.1263
MEM 106.550781 1765219256.2265
MEM 106.550781 1765219256.3267
MEM 106.550781 1765219256.4269
MEM 106.550781 1765219256.5271
MEM 106.550781 1765219256.6273
MEM 106.550781 1765219256.7275
MEM 106.550781 1765219256.8277
MEM 106.550781 1765219256.9279
MEM 106.550781 1765219257.0281
MEM 106.550781 1765219257.1283
MEM 106.550781 1765219257.2285
MEM 106.550781 1765219257.3288
MEM 106.550781 1765219257.4290
MEM 106.550781 1765219257.5292
MEM 106.550781 1765219257.6294
MEM 106.550781 1765219257.7296
MEM 106.550781 1765219257.8298
MEM 106.550781 1765219257.9300
MEM 106.550781 1765219258.0302
MEM 106.550781 1765219258.1304
MEM 106.550781 1765219258.2307
MEM 106.550781 1765219258.3309
MEM 106.550781 1765219258.4311
MEM 106.550781 1765219258.5313
MEM 106.550781 1765219258.6315
MEM 106.550781 1765219258.7318
MEM 106.550781 1765219258.8320
MEM 106.550781 1765219258.9322
MEM 106.550781 1765219259.0324
MEM 106.550781 1765219259.1326
MEM 106.550781 1765219259.2328
MEM 106.550781 1765219259.3330
MEM 106.550781 1765219259.4332
MEM 106.550781 1765219259.5335
MEM 106.550781 1765219259.6337
MEM 106.550781 1765219259.7339
MEM 106.550781 1765219259.8341
MEM 106.550781 1765219259.9343
MEM 106.550781 1765219260.0345
MEM 106.550781 1765219260.1347
MEM 106.550781 1765219260.2349
MEM 106.550781 1765219260.3351
MEM 106.550781 1765219260.4353
MEM 106.550781 1765219260.5355
MEM 106.550781 1765219260.6358
MEM 106.550781 1765219260.7360
MEM 106.550781 1765219260.8362
MEM 106.550781 1765219260.9364
MEM 106.550781 1765219261.0366
MEM 106.550781 1765219261.1368
MEM 106.550781 1765219261.2370
MEM 106.550781 1765219261.3372
MEM 106.550781 1765219261.4374
MEM 106.550781 1765219261.5377
MEM 106.550781 1765219261.6379
MEM 106.550781 1765219261.7381
MEM 106.550781 1765219261.8383
MEM 106.550781 1765219261.9385
MEM 106.550781 1765219262.0387
MEM 106.550781 1765219262.1390
MEM 106.550781 1765219262.2392
MEM 106.550781 1765219262.3394
MEM 106.550781 1765219262.4396
MEM 106.550781 1765219262.5398
MEM 106.550781 1765219262.6400
MEM 106.550781 1765219262.7402
MEM 106.550781 1765219262.8404
MEM 106.550781 1765219262.9407
MEM 106.550781 1765219263.0409
MEM 106.550781 1765219263.1411
MEM 106.550781 1765219263.2413
MEM 106.550781 1765219263.3415
MEM 106.550781 1765219263.4417
MEM 106.550781 1765219263.5419
MEM 106.550781 1765219263.6421
MEM 106.550781 1765219263.7423
MEM 106.550781 1765219263.8426
MEM 106.550781 1765219263.9428
MEM 106.550781 1765219264.0430
MEM 106.550781 1765219264.1432
MEM 106.550781 1765219264.2434
MEM 106.550781 1765219264.3436
MEM 106.550781 1765219264.4438
MEM 106.550781 1765219264.5440
MEM 106.550781 1765219264.6442
MEM 106.550781 1765219264.7444
MEM 106.550781 1765219264.8446
MEM 106.550781 1765219264.9449
MEM 106.675781 1765219265.0451
MEM 106.675781 1765219265.1452
MEM 106.675781 1765219265.2455
