CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.265625 1771021792.5691
MEM 32.390625 1771021792.6695
MEM 51.304688 1771021792.7698
MEM 69.078125 1771021792.8701
MEM 84.402344 1771021792.9703
MEM 91.945312 1771021793.0706
MEM 97.535156 1771021793.1709
MEM 102.320312 1771021793.2712
MEM 102.960938 1771021793.3715
MEM 106.261719 1771021793.4718
MEM 106.316406 1771021793.5721
MEM 106.460938 1771021793.6724
MEM 106.550781 1771021793.7727
MEM 106.585938 1771021793.8730
MEM 106.585938 1771021793.9734
MEM 106.585938 1771021794.0737
MEM 106.585938 1771021794.1740
MEM 106.585938 1771021794.2743
MEM 106.585938 1771021794.3746
MEM 106.585938 1771021794.4749
MEM 106.585938 1771021794.5752
MEM 106.585938 1771021794.6755
MEM 106.609375 1771021794.7758
MEM 106.609375 1771021794.8761
MEM 106.628906 1771021794.9765
MEM 106.628906 1771021795.0768
MEM 106.628906 1771021795.1771
MEM 106.628906 1771021795.2775
MEM 106.628906 1771021795.3778
MEM 106.628906 1771021795.4781
MEM 106.628906 1771021795.5785
MEM 106.628906 1771021795.6788
MEM 106.628906 1771021795.7791
MEM 106.628906 1771021795.8795
MEM 106.628906 1771021795.9798
MEM 106.628906 1771021796.0801
MEM 106.628906 1771021796.1804
MEM 106.628906 1771021796.2807
MEM 106.628906 1771021796.3810
MEM 106.628906 1771021796.4814
MEM 106.628906 1771021796.5817
MEM 106.628906 1771021796.6820
MEM 106.628906 1771021796.7824
MEM 106.628906 1771021796.8827
MEM 106.628906 1771021796.9830
MEM 106.628906 1771021797.0834
MEM 106.628906 1771021797.1837
MEM 106.660156 1771021797.2840
MEM 106.660156 1771021797.3843
MEM 106.660156 1771021797.4847
MEM 106.660156 1771021797.5850
MEM 106.667969 1771021797.6854
MEM 106.667969 1771021797.7857
MEM 106.667969 1771021797.8859
MEM 106.667969 1771021797.9863
MEM 106.667969 1771021798.0866
MEM 106.667969 1771021798.1869
MEM 106.671875 1771021798.2872
MEM 106.671875 1771021798.3875
MEM 106.671875 1771021798.4878
MEM 106.671875 1771021798.5881
MEM 106.671875 1771021798.6885
MEM 106.671875 1771021798.7888
MEM 106.675781 1771021798.8890
MEM 106.675781 1771021798.9894
MEM 106.675781 1771021799.0898
MEM 106.675781 1771021799.1901
MEM 106.675781 1771021799.2905
MEM 106.695312 1771021799.3908
MEM 106.695312 1771021799.4912
MEM 106.695312 1771021799.5916
MEM 106.695312 1771021799.6919
MEM 106.695312 1771021799.7922
MEM 106.695312 1771021799.8925
MEM 106.695312 1771021799.9929
MEM 106.695312 1771021800.0932
MEM 106.695312 1771021800.1936
MEM 106.695312 1771021800.2939
MEM 106.695312 1771021800.3943
MEM 106.695312 1771021800.4946
MEM 106.695312 1771021800.5949
MEM 106.695312 1771021800.6952
MEM 106.695312 1771021800.7956
MEM 106.695312 1771021800.8959
MEM 106.695312 1771021800.9963
MEM 106.695312 1771021801.0966
MEM 106.699219 1771021801.1969
MEM 106.699219 1771021801.2973
MEM 106.699219 1771021801.3976
MEM 106.699219 1771021801.4979
MEM 106.699219 1771021801.5982
MEM 106.699219 1771021801.6985
MEM 106.699219 1771021801.7988
MEM 106.699219 1771021801.8991
MEM 106.699219 1771021801.9994
MEM 106.703125 1771021802.0997
MEM 106.703125 1771021802.2001
MEM 106.703125 1771021802.3005
MEM 106.707031 1771021802.4008
MEM 106.707031 1771021802.5011
