CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.453125 1774640515.7965
MEM 26.128906 1774640515.8968
MEM 33.859375 1774640515.9972
MEM 42.722656 1774640516.0974
MEM 49.515625 1774640516.1977
MEM 57.394531 1774640516.2980
MEM 73.078125 1774640516.3982
MEM 82.613281 1774640516.4985
MEM 95.253906 1774640516.5989
MEM 96.597656 1774640516.6992
MEM 96.738281 1774640516.7995
MEM 97.503906 1774640516.8998
MEM 101.496094 1774640517.0001
MEM 106.187500 1774640517.1004
MEM 109.957031 1774640517.2008
MEM 110.886719 1774640517.3011
MEM 114.410156 1774640517.4015
MEM 114.941406 1774640517.5018
MEM 115.285156 1774640517.6021
MEM 115.515625 1774640517.7025
MEM 115.558594 1774640517.8029
MEM 114.636719 1774640517.9032
