CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python /home/runner/work/pykappa/pykappa/profiling/profile.py --run ktam
MEM 0.257812 1787056403.3896
MEM 42.683594 1787056403.4898
MEM 67.753906 1787056403.5900
MEM 86.222656 1787056403.6903
MEM 95.527344 1787056403.7906
MEM 101.078125 1787056403.8909
MEM 101.675781 1787056403.9912
MEM 101.730469 1787056404.0916
MEM 101.757812 1787056404.1921
MEM 101.796875 1787056404.2925
MEM 101.828125 1787056404.3928
MEM 101.867188 1787056404.4931
MEM 101.902344 1787056404.5935
MEM 101.937500 1787056404.6939
MEM 101.968750 1787056404.7943
MEM 101.996094 1787056404.8946
MEM 102.027344 1787056404.9951
MEM 102.058594 1787056405.0955
MEM 102.089844 1787056405.1959
MEM 102.121094 1787056405.2962
MEM 102.160156 1787056405.3966
MEM 102.187500 1787056405.4971
MEM 102.222656 1787056405.5974
MEM 102.257812 1787056405.6979
MEM 102.289062 1787056405.7982
MEM 102.316406 1787056405.8985
MEM 102.347656 1787056405.9988
MEM 102.378906 1787056406.0992
MEM 102.410156 1787056406.1995
MEM 102.414062 1787056406.2998
