CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.128906 1767721371.4225
MEM 33.019531 1767721371.5248
MEM 53.691406 1767721371.6251
MEM 69.750000 1767721371.7253
MEM 85.656250 1767721371.8255
MEM 92.285156 1767721371.9258
MEM 97.535156 1767721372.0261
MEM 102.304688 1767721372.1264
MEM 102.804688 1767721372.2268
MEM 106.054688 1767721372.3271
MEM 106.179688 1767721372.4273
MEM 106.304688 1767721372.5277
MEM 106.429688 1767721372.6280
MEM 106.429688 1767721372.7283
MEM 106.429688 1767721372.8286
MEM 106.429688 1767721372.9290
MEM 106.429688 1767721373.0292
MEM 106.429688 1767721373.1295
MEM 106.554688 1767721373.2298
MEM 106.554688 1767721373.3301
MEM 106.554688 1767721373.4305
MEM 106.554688 1767721373.5308
MEM 106.554688 1767721373.6320
MEM 106.554688 1767721373.7324
MEM 106.554688 1767721373.8327
MEM 106.554688 1767721373.9330
MEM 106.554688 1767721374.0333
MEM 106.554688 1767721374.1337
MEM 106.554688 1767721374.2340
MEM 106.554688 1767721374.3343
MEM 106.554688 1767721374.4346
MEM 106.554688 1767721374.5350
MEM 106.554688 1767721374.6353
MEM 106.554688 1767721374.7356
MEM 106.554688 1767721374.8359
MEM 106.554688 1767721374.9362
MEM 106.554688 1767721375.0365
MEM 106.554688 1767721375.1368
MEM 106.554688 1767721375.2372
MEM 106.554688 1767721375.3375
MEM 106.554688 1767721375.4378
MEM 106.554688 1767721375.5381
MEM 106.554688 1767721375.6383
MEM 106.554688 1767721375.7387
MEM 106.554688 1767721375.8390
MEM 106.554688 1767721375.9393
MEM 106.554688 1767721376.0395
MEM 106.554688 1767721376.1398
MEM 106.554688 1767721376.2402
MEM 106.554688 1767721376.3404
MEM 106.554688 1767721376.4408
MEM 106.554688 1767721376.5411
MEM 106.554688 1767721376.6414
MEM 106.554688 1767721376.7418
MEM 106.554688 1767721376.8421
MEM 106.554688 1767721376.9424
MEM 106.554688 1767721377.0427
MEM 106.554688 1767721377.1430
MEM 106.554688 1767721377.2433
MEM 106.554688 1767721377.3437
MEM 106.554688 1767721377.4440
MEM 106.554688 1767721377.5443
MEM 106.554688 1767721377.6447
MEM 106.554688 1767721377.7450
MEM 106.554688 1767721377.8453
MEM 106.554688 1767721377.9457
MEM 106.554688 1767721378.0460
MEM 106.554688 1767721378.1463
MEM 106.554688 1767721378.2466
MEM 106.554688 1767721378.3469
MEM 106.554688 1767721378.4472
MEM 106.554688 1767721378.5475
MEM 106.554688 1767721378.6478
MEM 106.554688 1767721378.7481
MEM 106.554688 1767721378.8484
MEM 106.554688 1767721378.9487
MEM 106.554688 1767721379.0491
MEM 106.554688 1767721379.1494
MEM 106.554688 1767721379.2497
MEM 106.554688 1767721379.3501
MEM 106.554688 1767721379.4504
MEM 106.554688 1767721379.5508
MEM 106.554688 1767721379.6511
MEM 106.554688 1767721379.7514
MEM 106.554688 1767721379.8517
MEM 106.554688 1767721379.9520
MEM 106.554688 1767721380.0524
MEM 106.554688 1767721380.1527
MEM 106.554688 1767721380.2531
MEM 106.554688 1767721380.3534
MEM 106.554688 1767721380.4538
MEM 106.554688 1767721380.5541
MEM 106.554688 1767721380.6544
MEM 106.554688 1767721380.7547
MEM 106.554688 1767721380.8550
MEM 106.554688 1767721380.9553
MEM 106.554688 1767721381.0557
MEM 106.554688 1767721381.1560
MEM 106.554688 1767721381.2563
MEM 106.554688 1767721381.3566
MEM 106.554688 1767721381.4569
MEM 106.554688 1767721381.5572
MEM 106.554688 1767721381.6575
MEM 106.554688 1767721381.7578
MEM 106.554688 1767721381.8582
MEM 106.554688 1767721381.9585
MEM 106.554688 1767721382.0588
MEM 106.554688 1767721382.1592
MEM 106.554688 1767721382.2595
MEM 106.554688 1767721382.3598
MEM 106.554688 1767721382.4601
MEM 106.554688 1767721382.5605
MEM 106.554688 1767721382.6608
MEM 106.554688 1767721382.7611
MEM 106.554688 1767721382.8614
MEM 106.554688 1767721382.9618
MEM 106.554688 1767721383.0621
MEM 106.554688 1767721383.1623
MEM 106.554688 1767721383.2626
MEM 106.554688 1767721383.3630
MEM 106.554688 1767721383.4633
MEM 106.554688 1767721383.5636
MEM 106.554688 1767721383.6639
MEM 106.554688 1767721383.7642
MEM 106.554688 1767721383.8645
MEM 106.554688 1767721383.9648
MEM 106.554688 1767721384.0651
MEM 106.554688 1767721384.1654
MEM 106.554688 1767721384.2657
MEM 106.554688 1767721384.3660
MEM 106.554688 1767721384.4663
MEM 106.554688 1767721384.5666
MEM 106.554688 1767721384.6669
MEM 106.554688 1767721384.7672
MEM 106.554688 1767721384.8675
MEM 106.554688 1767721384.9678
MEM 106.554688 1767721385.0681
MEM 106.554688 1767721385.1684
MEM 106.554688 1767721385.2687
MEM 106.554688 1767721385.3690
MEM 106.554688 1767721385.4693
MEM 106.554688 1767721385.5697
MEM 106.554688 1767721385.6700
MEM 106.554688 1767721385.7703
MEM 106.554688 1767721385.8707
MEM 106.554688 1767721385.9710
MEM 106.554688 1767721386.0713
MEM 106.554688 1767721386.1716
MEM 106.554688 1767721386.2719
MEM 106.554688 1767721386.3723
MEM 106.554688 1767721386.4725
MEM 106.554688 1767721386.5729
MEM 106.554688 1767721386.6732
MEM 106.554688 1767721386.7735
MEM 106.554688 1767721386.8738
MEM 106.554688 1767721386.9741
MEM 106.554688 1767721387.0744
MEM 106.554688 1767721387.1747
MEM 106.554688 1767721387.2750
MEM 106.554688 1767721387.3754
MEM 106.554688 1767721387.4757
MEM 106.554688 1767721387.5760
MEM 106.554688 1767721387.6763
MEM 106.554688 1767721387.7767
MEM 106.554688 1767721387.8770
MEM 106.554688 1767721387.9773
MEM 106.554688 1767721388.0776
MEM 106.554688 1767721388.1780
MEM 106.554688 1767721388.2783
MEM 106.554688 1767721388.3786
MEM 106.554688 1767721388.4789
MEM 106.554688 1767721388.5793
MEM 106.554688 1767721388.6796
MEM 106.554688 1767721388.7799
MEM 105.617188 1767721388.8803
