CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.265625 1774640724.2442
MEM 26.355469 1774640724.3445
MEM 34.960938 1774640724.4448
MEM 45.355469 1774640724.5451
MEM 64.503906 1774640724.6454
MEM 79.234375 1774640724.7456
MEM 94.757812 1774640724.8460
MEM 96.878906 1774640724.9462
MEM 96.914062 1774640725.0464
MEM 97.503906 1774640725.1465
MEM 99.910156 1774640725.2468
MEM 104.960938 1774640725.3470
MEM 108.804688 1774640725.4473
MEM 110.468750 1774640725.5475
MEM 112.898438 1774640725.6477
MEM 114.859375 1774640725.7480
MEM 115.093750 1774640725.8482
MEM 115.167969 1774640725.9484
MEM 115.457031 1774640726.0487
MEM 115.585938 1774640726.1491
