CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.492188 1781534698.5271
MEM 25.132812 1781534698.6274
MEM 33.753906 1781534698.7277
MEM 47.484375 1781534698.8296
MEM 60.570312 1781534698.9299
MEM 74.496094 1781534699.0303
MEM 87.734375 1781534699.1306
MEM 96.496094 1781534699.2309
MEM 97.257812 1781534699.3313
MEM 97.339844 1781534699.4317
MEM 97.343750 1781534699.5320
MEM 97.343750 1781534699.6323
MEM 99.722656 1781534699.7326
MEM 104.566406 1781534699.8330
MEM 106.417969 1781534699.9333
MEM 110.203125 1781534700.0336
MEM 110.781250 1781534700.1340
MEM 114.726562 1781534700.2342
MEM 115.140625 1781534700.3347
MEM 115.414062 1781534700.4350
MEM 115.488281 1781534700.5353
MEM 115.578125 1781534700.6357
MEM 115.609375 1781534700.7360
MEM 112.675781 1781534700.8363
