CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python /home/runner/work/pykappa/pykappa/profiling/profile.py --run uni_bi_small
MEM 0.261719 1785422675.6349
MEM 28.640625 1785422675.7359
MEM 51.031250 1785422675.8361
MEM 67.921875 1785422675.9364
MEM 81.937500 1785422676.0367
MEM 89.800781 1785422676.1370
MEM 95.253906 1785422676.2373
MEM 99.191406 1785422676.3375
MEM 99.761719 1785422676.4378
MEM 102.285156 1785422676.5381
MEM 102.410156 1785422676.6384
MEM 102.703125 1785422676.7387
MEM 105.066406 1785422676.8390
MEM 105.074219 1785422676.9394
MEM 105.074219 1785422677.0397
MEM 105.078125 1785422677.1400
MEM 105.078125 1785422677.2403
MEM 105.078125 1785422677.3406
MEM 105.078125 1785422677.4409
MEM 105.078125 1785422677.5412
MEM 105.082031 1785422677.6415
MEM 105.085938 1785422677.7418
MEM 105.089844 1785422677.8421
MEM 105.097656 1785422677.9424
MEM 105.101562 1785422678.0427
MEM 105.117188 1785422678.1430
MEM 105.117188 1785422678.2433
MEM 105.128906 1785422678.3436
MEM 105.132812 1785422678.4439
MEM 105.136719 1785422678.5442
MEM 105.144531 1785422678.6445
MEM 105.148438 1785422678.7448
MEM 105.152344 1785422678.8451
MEM 105.152344 1785422678.9454
MEM 105.156250 1785422679.0458
MEM 105.156250 1785422679.1461
MEM 105.156250 1785422679.2464
MEM 105.164062 1785422679.3466
MEM 105.171875 1785422679.4469
MEM 105.175781 1785422679.5472
MEM 105.179688 1785422679.6476
MEM 105.183594 1785422679.7479
MEM 105.187500 1785422679.8482
MEM 105.191406 1785422679.9485
MEM 105.195312 1785422680.0489
MEM 105.199219 1785422680.1492
MEM 105.203125 1785422680.2495
MEM 105.207031 1785422680.3498
MEM 105.214844 1785422680.4501
MEM 105.226562 1785422680.5503
MEM 105.234375 1785422680.6506
MEM 105.238281 1785422680.7510
MEM 105.242188 1785422680.8513
MEM 105.250000 1785422680.9516
MEM 105.253906 1785422681.0519
MEM 105.257812 1785422681.1521
MEM 105.257812 1785422681.2524
MEM 105.257812 1785422681.3527
MEM 105.257812 1785422681.4530
MEM 105.257812 1785422681.5533
MEM 105.257812 1785422681.6536
MEM 105.257812 1785422681.7539
MEM 105.257812 1785422681.8542
MEM 105.257812 1785422681.9545
MEM 105.257812 1785422682.0548
MEM 105.257812 1785422682.1552
MEM 105.257812 1785422682.2554
MEM 105.257812 1785422682.3557
MEM 105.257812 1785422682.4560
MEM 105.257812 1785422682.5563
MEM 105.257812 1785422682.6566
MEM 105.257812 1785422682.7569
MEM 105.257812 1785422682.8572
MEM 105.257812 1785422682.9575
MEM 105.257812 1785422683.0578
MEM 105.257812 1785422683.1581
MEM 105.257812 1785422683.2584
MEM 105.257812 1785422683.3587
MEM 105.257812 1785422683.4590
MEM 105.257812 1785422683.5593
MEM 105.257812 1785422683.6596
MEM 105.257812 1785422683.7599
MEM 105.257812 1785422683.8602
MEM 105.257812 1785422683.9605
MEM 105.257812 1785422684.0608
MEM 105.257812 1785422684.1611
MEM 105.257812 1785422684.2614
MEM 105.257812 1785422684.3617
MEM 105.257812 1785422684.4620
MEM 105.257812 1785422684.5623
MEM 105.257812 1785422684.6625
MEM 105.257812 1785422684.7629
MEM 105.257812 1785422684.8631
MEM 105.257812 1785422684.9634
MEM 105.261719 1785422685.0638
MEM 105.332031 1785422685.1640
MEM 105.332031 1785422685.2643
MEM 105.332031 1785422685.3646
MEM 105.332031 1785422685.4649
MEM 105.335938 1785422685.5652
MEM 105.339844 1785422685.6654
MEM 105.343750 1785422685.7658
MEM 105.343750 1785422685.8661
MEM 105.347656 1785422685.9664
MEM 105.359375 1785422686.0667
MEM 105.363281 1785422686.1670
MEM 105.367188 1785422686.2673
MEM 105.371094 1785422686.3676
MEM 105.375000 1785422686.4679
MEM 105.382812 1785422686.5682
MEM 105.386719 1785422686.6684
MEM 105.390625 1785422686.7687
MEM 105.394531 1785422686.8690
MEM 105.402344 1785422686.9693
MEM 105.406250 1785422687.0696
MEM 105.410156 1785422687.1699
MEM 105.414062 1785422687.2702
MEM 105.417969 1785422687.3705
MEM 105.421875 1785422687.4708
MEM 105.429688 1785422687.5711
MEM 105.437500 1785422687.6714
MEM 105.441406 1785422687.7716
MEM 105.445312 1785422687.8719
MEM 105.453125 1785422687.9722
MEM 105.457031 1785422688.0725
MEM 105.457031 1785422688.1728
MEM 105.464844 1785422688.2731
MEM 105.468750 1785422688.3734
MEM 105.472656 1785422688.4737
MEM 105.476562 1785422688.5740
MEM 102.539062 1785422688.6743
