CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python /home/runner/work/pykappa/pykappa/profiling/profile.py --run uni_bi_small
MEM 0.261719 1785346689.8694
MEM 28.242188 1785346689.9725
MEM 50.335938 1785346690.0727
MEM 68.917969 1785346690.1730
MEM 85.296875 1785346690.2733
MEM 91.210938 1785346690.3736
MEM 95.804688 1785346690.4739
MEM 99.527344 1785346690.5742
MEM 99.929688 1785346690.6746
MEM 102.386719 1785346690.7749
MEM 102.480469 1785346690.8752
MEM 102.785156 1785346690.9755
MEM 105.105469 1785346691.0759
MEM 105.113281 1785346691.1761
MEM 105.113281 1785346691.2764
MEM 105.113281 1785346691.3768
MEM 105.113281 1785346691.4771
MEM 105.113281 1785346691.5774
MEM 105.113281 1785346691.6778
MEM 105.121094 1785346691.7780
MEM 105.121094 1785346691.8784
MEM 105.125000 1785346691.9787
MEM 105.125000 1785346692.0790
MEM 105.128906 1785346692.1793
MEM 105.132812 1785346692.2796
MEM 105.132812 1785346692.3799
MEM 105.140625 1785346692.4802
MEM 105.144531 1785346692.5805
MEM 105.144531 1785346692.6809
MEM 105.148438 1785346692.7812
MEM 105.152344 1785346692.8815
MEM 105.160156 1785346692.9819
MEM 105.160156 1785346693.0822
MEM 105.164062 1785346693.1825
MEM 105.167969 1785346693.2828
MEM 105.171875 1785346693.3831
MEM 105.179688 1785346693.4835
MEM 105.187500 1785346693.5838
MEM 105.187500 1785346693.6842
MEM 105.195312 1785346693.7845
MEM 105.203125 1785346693.8848
MEM 105.203125 1785346693.9851
MEM 105.207031 1785346694.0854
MEM 105.214844 1785346694.1858
MEM 105.218750 1785346694.2861
MEM 105.222656 1785346694.3864
MEM 105.226562 1785346694.4867
MEM 105.230469 1785346694.5871
MEM 105.234375 1785346694.6874
MEM 105.246094 1785346694.7878
MEM 105.250000 1785346694.8880
MEM 105.250000 1785346694.9884
MEM 105.257812 1785346695.0887
MEM 105.261719 1785346695.1891
MEM 105.265625 1785346695.2894
MEM 105.269531 1785346695.3897
MEM 105.273438 1785346695.4900
MEM 105.277344 1785346695.5904
MEM 105.281250 1785346695.6907
MEM 105.285156 1785346695.7910
MEM 105.292969 1785346695.8913
MEM 105.296875 1785346695.9917
MEM 105.304688 1785346696.0920
MEM 105.304688 1785346696.1924
MEM 105.304688 1785346696.2927
MEM 105.304688 1785346696.3930
MEM 105.304688 1785346696.4934
MEM 105.304688 1785346696.5937
MEM 105.308594 1785346696.6940
MEM 105.312500 1785346696.7944
MEM 105.312500 1785346696.8947
MEM 105.312500 1785346696.9951
MEM 105.312500 1785346697.0954
MEM 105.312500 1785346697.1958
MEM 105.312500 1785346697.2961
MEM 105.312500 1785346697.3965
MEM 105.312500 1785346697.4968
MEM 105.312500 1785346697.5971
MEM 105.312500 1785346697.6975
MEM 105.312500 1785346697.7978
MEM 105.312500 1785346697.8981
MEM 105.312500 1785346697.9985
MEM 105.312500 1785346698.0987
MEM 105.312500 1785346698.1991
MEM 105.312500 1785346698.2994
MEM 105.312500 1785346698.3997
MEM 105.312500 1785346698.5001
MEM 105.312500 1785346698.6005
MEM 105.312500 1785346698.7008
MEM 105.312500 1785346698.8012
MEM 105.312500 1785346698.9015
MEM 105.312500 1785346699.0018
MEM 105.312500 1785346699.1021
MEM 105.312500 1785346699.2024
MEM 105.320312 1785346699.3027
MEM 105.324219 1785346699.4030
MEM 105.324219 1785346699.5034
MEM 105.328125 1785346699.6037
MEM 105.335938 1785346699.7040
MEM 105.339844 1785346699.8043
MEM 105.347656 1785346699.9046
MEM 105.355469 1785346700.0049
MEM 105.359375 1785346700.1052
MEM 105.359375 1785346700.2055
MEM 105.367188 1785346700.3059
MEM 105.371094 1785346700.4062
MEM 105.371094 1785346700.5065
MEM 105.378906 1785346700.6068
MEM 105.382812 1785346700.7071
MEM 105.390625 1785346700.8075
MEM 105.394531 1785346700.9078
MEM 105.398438 1785346701.0081
MEM 105.402344 1785346701.1084
MEM 105.402344 1785346701.2087
MEM 105.414062 1785346701.3089
MEM 105.417969 1785346701.4093
MEM 105.421875 1785346701.5096
MEM 105.425781 1785346701.6099
MEM 105.429688 1785346701.7102
MEM 105.433594 1785346701.8106
MEM 105.441406 1785346701.9109
MEM 105.445312 1785346702.0112
MEM 105.449219 1785346702.1115
MEM 105.449219 1785346702.2119
MEM 105.457031 1785346702.3122
MEM 105.460938 1785346702.4125
MEM 105.464844 1785346702.5128
MEM 105.468750 1785346702.6131
MEM 105.476562 1785346702.7134
MEM 105.480469 1785346702.8137
MEM 105.480469 1785346702.9140
MEM 105.488281 1785346703.0144
MEM 105.492188 1785346703.1147
MEM 105.496094 1785346703.2151
