CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_ktam.py
MEM 0.441406 1769704910.1860
MEM 33.160156 1769704910.2889
MEM 53.468750 1769704910.3892
MEM 69.863281 1769704910.4893
MEM 85.953125 1769704910.5896
MEM 92.750000 1769704910.6898
MEM 97.375000 1769704910.7900
MEM 102.066406 1769704910.8902
MEM 102.566406 1769704910.9905
MEM 103.441406 1769704911.0907
MEM 103.441406 1769704911.1909
MEM 103.441406 1769704911.2911
MEM 103.441406 1769704911.3913
MEM 103.441406 1769704911.4915
MEM 103.441406 1769704911.5918
MEM 103.441406 1769704911.6920
MEM 103.441406 1769704911.7922
MEM 103.441406 1769704911.8924
MEM 103.441406 1769704911.9926
MEM 103.441406 1769704912.0929
MEM 103.441406 1769704912.1931
MEM 103.441406 1769704912.2933
MEM 103.441406 1769704912.3935
MEM 103.441406 1769704912.4937
MEM 103.441406 1769704912.5939
MEM 103.441406 1769704912.6942
MEM 103.441406 1769704912.7944
MEM 103.441406 1769704912.8946
MEM 103.441406 1769704912.9949
MEM 103.441406 1769704913.0950
MEM 103.441406 1769704913.1952
MEM 103.441406 1769704913.2954
MEM 103.441406 1769704913.3957
MEM 103.441406 1769704913.4959
MEM 103.441406 1769704913.5961
MEM 103.441406 1769704913.6968
MEM 103.441406 1769704913.7970
MEM 103.441406 1769704913.8973
MEM 103.441406 1769704913.9975
MEM 103.441406 1769704914.0977
MEM 103.441406 1769704914.1979
MEM 103.441406 1769704914.2981
MEM 103.441406 1769704914.3983
MEM 103.441406 1769704914.4985
MEM 103.441406 1769704914.5988
MEM 103.441406 1769704914.6990
MEM 103.441406 1769704914.7992
MEM 103.566406 1769704914.8995
MEM 103.566406 1769704914.9998
MEM 103.566406 1769704915.1000
MEM 103.566406 1769704915.2003
MEM 103.566406 1769704915.3005
MEM 103.566406 1769704915.4007
MEM 103.566406 1769704915.5009
MEM 103.566406 1769704915.6011
MEM 103.566406 1769704915.7013
MEM 103.566406 1769704915.8015
MEM 103.566406 1769704915.9018
MEM 103.566406 1769704916.0020
MEM 103.566406 1769704916.1022
MEM 103.566406 1769704916.2024
MEM 103.566406 1769704916.3026
MEM 103.566406 1769704916.4029
MEM 103.566406 1769704916.5030
MEM 103.566406 1769704916.6033
MEM 103.566406 1769704916.7035
MEM 103.566406 1769704916.8037
MEM 103.691406 1769704916.9039
MEM 103.691406 1769704917.0041
MEM 103.691406 1769704917.1043
MEM 103.691406 1769704917.2045
MEM 103.691406 1769704917.3047
MEM 103.691406 1769704917.4049
MEM 103.691406 1769704917.5052
MEM 103.691406 1769704917.6054
MEM 103.691406 1769704917.7056
MEM 103.691406 1769704917.8058
MEM 103.691406 1769704917.9061
MEM 103.691406 1769704918.0063
MEM 103.691406 1769704918.1065
MEM 103.691406 1769704918.2067
MEM 103.691406 1769704918.3069
MEM 103.691406 1769704918.4072
MEM 103.816406 1769704918.5074
MEM 103.816406 1769704918.6076
MEM 103.816406 1769704918.7078
MEM 103.816406 1769704918.8080
MEM 103.816406 1769704918.9083
MEM 103.816406 1769704919.0085
MEM 103.816406 1769704919.1087
MEM 103.816406 1769704919.2089
MEM 103.816406 1769704919.3091
MEM 103.816406 1769704919.4094
MEM 103.816406 1769704919.5096
MEM 103.816406 1769704919.6098
MEM 103.816406 1769704919.7100
MEM 103.816406 1769704919.8102
MEM 102.980469 1769704919.9106
