CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.152344 1769704931.1377
MEM 33.019531 1769704931.2399
MEM 52.863281 1769704931.3402
MEM 69.968750 1769704931.4404
MEM 85.761719 1769704931.5406
MEM 92.371094 1769704931.6408
MEM 97.621094 1769704931.7410
MEM 102.367188 1769704931.8412
MEM 102.867188 1769704931.9415
MEM 106.117188 1769704932.0417
MEM 106.242188 1769704932.1419
MEM 106.367188 1769704932.2422
MEM 106.492188 1769704932.3424
MEM 106.492188 1769704932.4426
MEM 106.492188 1769704932.5429
MEM 106.492188 1769704932.6430
MEM 106.492188 1769704932.7433
MEM 106.492188 1769704932.8435
MEM 106.492188 1769704932.9437
MEM 106.492188 1769704933.0440
MEM 106.492188 1769704933.1443
MEM 106.492188 1769704933.2445
MEM 106.492188 1769704933.3447
MEM 106.492188 1769704933.4449
MEM 106.492188 1769704933.5451
MEM 106.492188 1769704933.6453
MEM 106.492188 1769704933.7455
MEM 106.492188 1769704933.8457
MEM 106.492188 1769704933.9459
MEM 106.492188 1769704934.0462
MEM 106.492188 1769704934.1464
MEM 106.492188 1769704934.2466
MEM 106.492188 1769704934.3468
MEM 106.492188 1769704934.4471
MEM 106.492188 1769704934.5473
MEM 106.617188 1769704934.6475
MEM 106.617188 1769704934.7477
MEM 106.617188 1769704934.8479
MEM 106.617188 1769704934.9481
MEM 106.617188 1769704935.0484
MEM 106.617188 1769704935.1486
MEM 106.617188 1769704935.2488
MEM 106.617188 1769704935.3491
MEM 106.617188 1769704935.4493
MEM 106.617188 1769704935.5496
MEM 106.617188 1769704935.6499
MEM 106.617188 1769704935.7501
MEM 106.617188 1769704935.8503
MEM 106.617188 1769704935.9505
MEM 106.617188 1769704936.0507
MEM 106.617188 1769704936.1509
MEM 106.617188 1769704936.2512
MEM 106.617188 1769704936.3514
MEM 106.617188 1769704936.4516
MEM 106.617188 1769704936.5519
MEM 106.617188 1769704936.6521
MEM 106.617188 1769704936.7523
MEM 106.617188 1769704936.8525
MEM 106.617188 1769704936.9528
MEM 106.617188 1769704937.0530
MEM 106.617188 1769704937.1532
MEM 106.617188 1769704937.2534
MEM 106.617188 1769704937.3536
MEM 106.617188 1769704937.4538
MEM 106.617188 1769704937.5540
MEM 106.617188 1769704937.6542
MEM 106.617188 1769704937.7545
MEM 106.617188 1769704937.8547
MEM 106.617188 1769704937.9549
MEM 106.617188 1769704938.0551
MEM 106.617188 1769704938.1553
MEM 106.617188 1769704938.2555
MEM 106.617188 1769704938.3557
MEM 106.617188 1769704938.4559
MEM 106.617188 1769704938.5561
MEM 106.617188 1769704938.6563
