CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_ktam.py
MEM 0.511719 1781805748.9683
MEM 27.265625 1781805749.0686
MEM 29.484375 1781805749.1690
MEM 29.484375 1781805749.2693
MEM 29.484375 1781805749.3696
MEM 29.484375 1781805749.4701
MEM 29.484375 1781805749.5704
MEM 29.484375 1781805749.6707
MEM 29.484375 1781805749.7710
MEM 29.484375 1781805749.8713
MEM 29.484375 1781805749.9717
MEM 29.484375 1781805750.0721
MEM 29.484375 1781805750.1724
MEM 29.484375 1781805750.2727
MEM 29.484375 1781805750.3730
MEM 29.484375 1781805750.4733
MEM 29.484375 1781805750.5738
MEM 29.484375 1781805750.6741
MEM 29.484375 1781805750.7744
MEM 29.484375 1781805750.8748
MEM 29.484375 1781805750.9751
MEM 29.484375 1781805751.0755
MEM 29.484375 1781805751.1758
MEM 29.484375 1781805751.2761
MEM 29.484375 1781805751.3764
MEM 29.484375 1781805751.4767
MEM 29.484375 1781805751.5770
MEM 29.484375 1781805751.6773
MEM 29.484375 1781805751.7777
MEM 29.484375 1781805751.8780
MEM 29.484375 1781805751.9783
MEM 29.484375 1781805752.0786
MEM 29.484375 1781805752.1790
MEM 29.484375 1781805752.2793
MEM 29.484375 1781805752.3796
MEM 29.484375 1781805752.4799
MEM 29.484375 1781805752.5802
MEM 29.492188 1781805752.6805
MEM 29.496094 1781805752.7808
MEM 29.500000 1781805752.8811
MEM 29.500000 1781805752.9814
MEM 29.500000 1781805753.0818
MEM 29.500000 1781805753.1823
MEM 29.500000 1781805753.2827
MEM 29.500000 1781805753.3831
MEM 29.500000 1781805753.4834
MEM 29.500000 1781805753.5837
MEM 29.500000 1781805753.6841
MEM 29.500000 1781805753.7844
MEM 29.500000 1781805753.8847
MEM 29.503906 1781805753.9850
MEM 29.507812 1781805754.0854
MEM 29.507812 1781805754.1858
MEM 29.507812 1781805754.2861
MEM 29.507812 1781805754.3865
MEM 29.507812 1781805754.4868
MEM 29.507812 1781805754.5873
MEM 29.511719 1781805754.6876
MEM 29.511719 1781805754.7879
MEM 29.511719 1781805754.8882
MEM 29.515625 1781805754.9886
MEM 29.515625 1781805755.0890
MEM 29.515625 1781805755.1893
MEM 29.515625 1781805755.2897
MEM 29.515625 1781805755.3900
MEM 29.515625 1781805755.4904
MEM 29.515625 1781805755.5908
MEM 29.515625 1781805755.6911
MEM 29.515625 1781805755.7914
MEM 29.515625 1781805755.8917
MEM 29.515625 1781805755.9921
MEM 29.515625 1781805756.0924
MEM 29.515625 1781805756.1927
MEM 29.515625 1781805756.2930
MEM 29.515625 1781805756.3933
MEM 29.523438 1781805756.4936
MEM 29.523438 1781805756.5940
MEM 29.523438 1781805756.6943
MEM 29.523438 1781805756.7947
MEM 29.523438 1781805756.8950
MEM 29.523438 1781805756.9953
MEM 29.523438 1781805757.0956
MEM 29.523438 1781805757.1960
MEM 29.523438 1781805757.2964
MEM 29.523438 1781805757.3968
MEM 29.523438 1781805757.4971
MEM 29.523438 1781805757.5976
MEM 29.523438 1781805757.6981
MEM 29.523438 1781805757.7984
MEM 29.523438 1781805757.8988
MEM 29.523438 1781805757.9992
MEM 29.523438 1781805758.0995
MEM 29.523438 1781805758.2000
MEM 29.523438 1781805758.3003
MEM 29.523438 1781805758.4007
MEM 29.523438 1781805758.5011
MEM 29.527344 1781805758.6014
MEM 29.527344 1781805758.7017
MEM 29.527344 1781805758.8020
MEM 29.527344 1781805758.9024
MEM 29.527344 1781805759.0027
MEM 29.527344 1781805759.1031
MEM 29.527344 1781805759.2034
MEM 29.527344 1781805759.3037
MEM 29.527344 1781805759.4040
MEM 29.527344 1781805759.5043
MEM 29.531250 1781805759.6047
MEM 29.531250 1781805759.7051
MEM 29.531250 1781805759.8054
MEM 29.531250 1781805759.9057
MEM 29.531250 1781805760.0060
MEM 29.531250 1781805760.1063
MEM 29.531250 1781805760.2066
MEM 29.535156 1781805760.3070
MEM 29.535156 1781805760.4073
MEM 29.535156 1781805760.5076
MEM 29.535156 1781805760.6079
MEM 29.535156 1781805760.7082
MEM 29.535156 1781805760.8085
MEM 29.535156 1781805760.9088
MEM 29.535156 1781805761.0092
MEM 29.535156 1781805761.1095
MEM 29.535156 1781805761.2098
MEM 29.535156 1781805761.3101
MEM 29.539062 1781805761.4104
MEM 29.539062 1781805761.5107
MEM 29.539062 1781805761.6111
MEM 29.539062 1781805761.7113
MEM 29.539062 1781805761.8116
MEM 29.539062 1781805761.9122
MEM 29.542969 1781805762.0125
MEM 29.542969 1781805762.1128
MEM 29.542969 1781805762.2131
MEM 29.542969 1781805762.3136
MEM 29.542969 1781805762.4140
MEM 29.542969 1781805762.5143
MEM 29.542969 1781805762.6146
MEM 29.542969 1781805762.7149
MEM 29.542969 1781805762.8152
MEM 29.542969 1781805762.9158
MEM 29.542969 1781805763.0161
MEM 29.542969 1781805763.1164
MEM 29.542969 1781805763.2167
MEM 29.542969 1781805763.3170
MEM 29.542969 1781805763.4173
MEM 29.542969 1781805763.5176
MEM 29.546875 1781805763.6179
MEM 29.546875 1781805763.7182
MEM 29.546875 1781805763.8185
MEM 29.546875 1781805763.9188
MEM 29.546875 1781805764.0192
MEM 29.546875 1781805764.1195
MEM 29.546875 1781805764.2198
MEM 29.546875 1781805764.3202
MEM 29.546875 1781805764.4205
MEM 29.546875 1781805764.5208
MEM 29.546875 1781805764.6211
MEM 29.546875 1781805764.7214
MEM 29.546875 1781805764.8217
MEM 29.546875 1781805764.9222
MEM 29.546875 1781805765.0225
MEM 29.546875 1781805765.1228
MEM 29.546875 1781805765.2231
MEM 29.546875 1781805765.3234
MEM 29.546875 1781805765.4239
MEM 29.550781 1781805765.5243
MEM 29.550781 1781805765.6246
MEM 29.550781 1781805765.7251
MEM 29.550781 1781805765.8254
MEM 29.550781 1781805765.9257
MEM 29.550781 1781805766.0261
MEM 29.550781 1781805766.1265
MEM 29.550781 1781805766.2268
MEM 29.550781 1781805766.3272
MEM 29.550781 1781805766.4275
MEM 29.550781 1781805766.5278
MEM 29.550781 1781805766.6281
MEM 29.550781 1781805766.7285
MEM 29.550781 1781805766.8289
MEM 29.550781 1781805766.9293
MEM 29.550781 1781805767.0296
MEM 29.550781 1781805767.1300
MEM 29.550781 1781805767.2303
MEM 29.550781 1781805767.3306
MEM 29.550781 1781805767.4310
MEM 29.550781 1781805767.5314
MEM 29.550781 1781805767.6317
MEM 29.550781 1781805767.7320
MEM 29.550781 1781805767.8323
MEM 29.550781 1781805767.9326
MEM 29.550781 1781805768.0330
MEM 29.550781 1781805768.1333
MEM 29.550781 1781805768.2336
MEM 29.550781 1781805768.3339
MEM 29.550781 1781805768.4342
MEM 29.554688 1781805768.5345
MEM 29.554688 1781805768.6348
MEM 29.554688 1781805768.7351
MEM 29.554688 1781805768.8354
MEM 29.554688 1781805768.9357
MEM 29.554688 1781805769.0361
MEM 29.554688 1781805769.1364
MEM 29.554688 1781805769.2367
MEM 29.554688 1781805769.3370
MEM 29.554688 1781805769.4374
MEM 29.554688 1781805769.5377
MEM 29.554688 1781805769.6380
MEM 29.554688 1781805769.7383
