CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.609375 1781805794.8734
MEM 27.234375 1781805794.9737
MEM 29.746094 1781805795.0741
MEM 31.046875 1781805795.1744
MEM 31.046875 1781805795.2748
MEM 31.046875 1781805795.3751
MEM 31.046875 1781805795.4755
MEM 31.046875 1781805795.5758
MEM 31.046875 1781805795.6762
MEM 31.046875 1781805795.7765
MEM 31.054688 1781805795.8768
MEM 31.054688 1781805795.9771
MEM 31.054688 1781805796.0775
MEM 31.054688 1781805796.1778
MEM 31.054688 1781805796.2781
MEM 31.054688 1781805796.3785
MEM 31.054688 1781805796.4788
MEM 31.054688 1781805796.5791
MEM 31.054688 1781805796.6795
MEM 31.054688 1781805796.7798
MEM 31.054688 1781805796.8801
MEM 31.062500 1781805796.9805
MEM 31.062500 1781805797.0808
MEM 31.062500 1781805797.1811
MEM 31.062500 1781805797.2815
MEM 31.062500 1781805797.3818
MEM 31.062500 1781805797.4822
MEM 31.062500 1781805797.5825
MEM 31.062500 1781805797.6828
MEM 31.062500 1781805797.7831
MEM 31.062500 1781805797.8834
MEM 31.062500 1781805797.9837
MEM 31.062500 1781805798.0842
MEM 31.062500 1781805798.1846
MEM 31.062500 1781805798.2850
MEM 31.062500 1781805798.3853
MEM 31.062500 1781805798.4856
MEM 31.062500 1781805798.5860
MEM 31.062500 1781805798.6863
MEM 31.062500 1781805798.7866
MEM 31.062500 1781805798.8869
MEM 31.062500 1781805798.9873
MEM 31.062500 1781805799.0876
MEM 31.062500 1781805799.1880
MEM 31.062500 1781805799.2883
MEM 31.062500 1781805799.3886
MEM 31.062500 1781805799.4890
MEM 31.062500 1781805799.5893
MEM 31.062500 1781805799.6896
MEM 31.062500 1781805799.7898
MEM 31.062500 1781805799.8901
MEM 31.062500 1781805799.9905
MEM 31.062500 1781805800.0908
MEM 31.062500 1781805800.1911
MEM 31.062500 1781805800.2915
MEM 31.062500 1781805800.3917
MEM 31.062500 1781805800.4921
MEM 31.062500 1781805800.5924
MEM 31.062500 1781805800.6930
MEM 31.062500 1781805800.7933
MEM 31.062500 1781805800.8936
MEM 31.062500 1781805800.9939
MEM 31.062500 1781805801.0943
MEM 31.062500 1781805801.1949
MEM 31.062500 1781805801.2952
MEM 31.062500 1781805801.3955
MEM 31.062500 1781805801.4958
MEM 31.062500 1781805801.5962
MEM 31.062500 1781805801.6965
MEM 31.062500 1781805801.7968
MEM 31.062500 1781805801.8971
MEM 31.062500 1781805801.9975
MEM 31.062500 1781805802.0977
MEM 31.062500 1781805802.1981
MEM 31.062500 1781805802.2984
MEM 31.062500 1781805802.3988
MEM 31.062500 1781805802.4991
MEM 31.062500 1781805802.5995
MEM 31.062500 1781805802.6998
MEM 31.062500 1781805802.8001
MEM 31.062500 1781805802.9004
MEM 31.062500 1781805803.0008
MEM 31.062500 1781805803.1013
MEM 31.062500 1781805803.2017
MEM 31.062500 1781805803.3021
MEM 31.062500 1781805803.4024
MEM 31.062500 1781805803.5027
MEM 31.066406 1781805803.6031
MEM 31.066406 1781805803.7036
MEM 31.066406 1781805803.8043
MEM 31.066406 1781805803.9049
MEM 31.066406 1781805804.0054
MEM 31.070312 1781805804.1057
MEM 31.070312 1781805804.2061
MEM 31.070312 1781805804.3066
MEM 31.070312 1781805804.4069
MEM 31.070312 1781805804.5072
MEM 31.070312 1781805804.6075
MEM 31.070312 1781805804.7080
MEM 31.070312 1781805804.8083
MEM 31.070312 1781805804.9086
MEM 31.070312 1781805805.0091
MEM 31.070312 1781805805.1097
MEM 31.070312 1781805805.2100
MEM 31.070312 1781805805.3104
MEM 31.070312 1781805805.4110
MEM 31.070312 1781805805.5115
MEM 31.070312 1781805805.6118
MEM 31.070312 1781805805.7121
MEM 31.070312 1781805805.8125
MEM 31.070312 1781805805.9128
MEM 31.074219 1781805806.0131
MEM 31.074219 1781805806.1135
MEM 31.074219 1781805806.2138
MEM 31.074219 1781805806.3141
MEM 31.074219 1781805806.4144
MEM 31.074219 1781805806.5147
MEM 31.074219 1781805806.6151
MEM 31.074219 1781805806.7154
MEM 31.089844 1781805806.8160
MEM 31.089844 1781805806.9163
MEM 31.089844 1781805807.0166
MEM 31.121094 1781805807.1169
MEM 31.121094 1781805807.2172
MEM 31.121094 1781805807.3177
MEM 31.121094 1781805807.4181
MEM 31.121094 1781805807.5186
MEM 31.121094 1781805807.6189
MEM 31.121094 1781805807.7193
MEM 31.121094 1781805807.8196
MEM 31.121094 1781805807.9199
MEM 31.121094 1781805808.0205
MEM 31.121094 1781805808.1210
MEM 31.121094 1781805808.2213
MEM 31.121094 1781805808.3216
MEM 31.121094 1781805808.4220
MEM 31.121094 1781805808.5223
MEM 31.121094 1781805808.6226
MEM 31.121094 1781805808.7230
MEM 31.121094 1781805808.8234
MEM 31.121094 1781805808.9240
MEM 31.121094 1781805809.0243
MEM 31.121094 1781805809.1246
MEM 31.121094 1781805809.2249
MEM 31.121094 1781805809.3252
MEM 31.121094 1781805809.4256
MEM 31.121094 1781805809.5260
MEM 31.121094 1781805809.6264
MEM 31.121094 1781805809.7267
MEM 31.121094 1781805809.8270
MEM 31.121094 1781805809.9273
MEM 31.121094 1781805810.0276
MEM 31.121094 1781805810.1280
MEM 31.121094 1781805810.2283
MEM 31.121094 1781805810.3286
MEM 31.121094 1781805810.4289
MEM 31.121094 1781805810.5292
MEM 31.121094 1781805810.6295
MEM 31.121094 1781805810.7298
MEM 31.121094 1781805810.8301
MEM 31.121094 1781805810.9305
MEM 31.121094 1781805811.0308
MEM 31.121094 1781805811.1313
MEM 31.121094 1781805811.2316
MEM 31.121094 1781805811.3319
MEM 31.121094 1781805811.4324
MEM 31.121094 1781805811.5328
MEM 31.121094 1781805811.6332
MEM 31.121094 1781805811.7336
MEM 31.121094 1781805811.8341
MEM 31.121094 1781805811.9345
MEM 31.121094 1781805812.0349
MEM 31.121094 1781805812.1351
MEM 31.152344 1781805812.2354
MEM 31.152344 1781805812.3357
MEM 31.152344 1781805812.4361
MEM 31.152344 1781805812.5364
MEM 31.152344 1781805812.6367
MEM 31.152344 1781805812.7371
MEM 31.152344 1781805812.8376
MEM 31.156250 1781805812.9380
MEM 31.156250 1781805813.0383
MEM 31.156250 1781805813.1386
MEM 31.156250 1781805813.2390
MEM 31.156250 1781805813.3393
MEM 31.156250 1781805813.4396
MEM 31.156250 1781805813.5399
MEM 31.156250 1781805813.6402
MEM 31.156250 1781805813.7408
MEM 31.156250 1781805813.8412
MEM 31.156250 1781805813.9415
MEM 31.156250 1781805814.0418
MEM 31.156250 1781805814.1421
MEM 31.156250 1781805814.2424
MEM 31.156250 1781805814.3427
MEM 31.156250 1781805814.4432
MEM 31.156250 1781805814.5436
MEM 31.156250 1781805814.6441
MEM 31.156250 1781805814.7445
MEM 31.156250 1781805814.8448
MEM 31.183594 1781805814.9451
MEM 31.183594 1781805815.0454
MEM 31.183594 1781805815.1457
MEM 31.183594 1781805815.2461
MEM 31.183594 1781805815.3466
MEM 31.183594 1781805815.4470
MEM 31.183594 1781805815.5473
MEM 31.183594 1781805815.6476
MEM 31.183594 1781805815.7479
MEM 31.183594 1781805815.8482
MEM 31.183594 1781805815.9486
MEM 31.183594 1781805816.0490
MEM 31.183594 1781805816.1493
MEM 31.183594 1781805816.2497
MEM 31.183594 1781805816.3500
MEM 31.183594 1781805816.4503
MEM 31.183594 1781805816.5507
MEM 31.183594 1781805816.6510
MEM 31.183594 1781805816.7513
MEM 31.183594 1781805816.8516
MEM 31.183594 1781805816.9520
MEM 31.183594 1781805817.0523
