CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_ktam.py
MEM 0.144531 1769880158.7330
MEM 33.164062 1769880158.8356
MEM 53.664062 1769880158.9358
MEM 69.957031 1769880159.0360
MEM 86.234375 1769880159.1363
MEM 93.218750 1769880159.2365
MEM 97.718750 1769880159.3368
MEM 102.476562 1769880159.4371
MEM 103.101562 1769880159.5374
MEM 103.726562 1769880159.6377
MEM 103.726562 1769880159.7380
MEM 103.726562 1769880159.8383
MEM 103.726562 1769880159.9386
MEM 103.726562 1769880160.0388
MEM 103.726562 1769880160.1390
MEM 103.726562 1769880160.2392
MEM 103.726562 1769880160.3395
MEM 103.726562 1769880160.4397
MEM 103.726562 1769880160.5399
MEM 103.726562 1769880160.6401
MEM 103.726562 1769880160.7403
MEM 103.726562 1769880160.8405
MEM 103.726562 1769880160.9407
MEM 103.726562 1769880161.0410
MEM 103.726562 1769880161.1412
MEM 103.726562 1769880161.2414
MEM 103.726562 1769880161.3416
MEM 103.726562 1769880161.4418
MEM 103.726562 1769880161.5421
MEM 103.726562 1769880161.6423
MEM 103.726562 1769880161.7426
MEM 103.726562 1769880161.8428
MEM 103.726562 1769880161.9431
MEM 103.726562 1769880162.0434
MEM 103.726562 1769880162.1436
MEM 103.726562 1769880162.2439
MEM 103.726562 1769880162.3441
MEM 103.726562 1769880162.4443
MEM 103.726562 1769880162.5446
MEM 103.726562 1769880162.6448
MEM 103.726562 1769880162.7450
MEM 103.726562 1769880162.8453
MEM 103.726562 1769880162.9455
MEM 103.851562 1769880163.0457
MEM 103.851562 1769880163.1459
MEM 103.851562 1769880163.2461
MEM 103.851562 1769880163.3464
MEM 103.851562 1769880163.4466
MEM 103.851562 1769880163.5468
MEM 103.851562 1769880163.6470
MEM 103.851562 1769880163.7472
MEM 103.851562 1769880163.8475
MEM 103.851562 1769880163.9477
MEM 103.851562 1769880164.0478
MEM 103.851562 1769880164.1481
MEM 103.851562 1769880164.2483
MEM 103.851562 1769880164.3486
MEM 103.851562 1769880164.4489
MEM 103.851562 1769880164.5491
MEM 103.851562 1769880164.6495
MEM 103.851562 1769880164.7498
MEM 103.851562 1769880164.8501
MEM 103.976562 1769880164.9505
MEM 103.976562 1769880165.0508
MEM 103.976562 1769880165.1511
MEM 103.976562 1769880165.2515
MEM 103.976562 1769880165.3518
MEM 103.976562 1769880165.4521
MEM 103.976562 1769880165.5525
MEM 103.976562 1769880165.6528
MEM 103.976562 1769880165.7531
MEM 103.976562 1769880165.8534
MEM 103.976562 1769880165.9537
MEM 103.976562 1769880166.0540
MEM 103.976562 1769880166.1544
MEM 103.976562 1769880166.2547
MEM 103.976562 1769880166.3550
MEM 103.976562 1769880166.4553
MEM 104.101562 1769880166.5556
MEM 104.101562 1769880166.6559
MEM 104.101562 1769880166.7563
MEM 104.101562 1769880166.8566
MEM 104.101562 1769880166.9569
MEM 104.101562 1769880167.0571
MEM 104.101562 1769880167.1573
MEM 104.101562 1769880167.2576
MEM 104.101562 1769880167.3579
MEM 104.101562 1769880167.4582
MEM 104.101562 1769880167.5585
MEM 104.101562 1769880167.6587
MEM 104.101562 1769880167.7589
MEM 104.101562 1769880167.8591
MEM 104.101562 1769880167.9593
MEM 104.226562 1769880168.0595
MEM 104.226562 1769880168.1597
MEM 104.226562 1769880168.2599
MEM 104.226562 1769880168.3601
MEM 104.226562 1769880168.4604
MEM 103.308594 1769880168.5607
