CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.128906 1769880180.1888
MEM 33.015625 1769880180.2891
MEM 53.464844 1769880180.3893
MEM 69.890625 1769880180.4896
MEM 85.855469 1769880180.5898
MEM 92.210938 1769880180.6900
MEM 97.460938 1769880180.7903
MEM 102.125000 1769880180.8906
MEM 102.750000 1769880180.9909
MEM 106.125000 1769880181.0911
MEM 106.250000 1769880181.1914
MEM 106.375000 1769880181.2917
MEM 106.500000 1769880181.3920
MEM 106.500000 1769880181.4923
MEM 106.500000 1769880181.5926
MEM 106.500000 1769880181.6928
MEM 106.500000 1769880181.7930
MEM 106.500000 1769880181.8933
MEM 106.500000 1769880181.9935
MEM 106.500000 1769880182.0938
MEM 106.500000 1769880182.1940
MEM 106.500000 1769880182.2942
MEM 106.500000 1769880182.3945
MEM 106.500000 1769880182.4949
MEM 106.500000 1769880182.5952
MEM 106.500000 1769880182.6955
MEM 106.500000 1769880182.7957
MEM 106.500000 1769880182.8960
MEM 106.500000 1769880182.9963
MEM 106.500000 1769880183.0966
MEM 106.500000 1769880183.1968
MEM 106.500000 1769880183.2971
MEM 106.500000 1769880183.3973
MEM 106.500000 1769880183.4975
MEM 106.500000 1769880183.5978
MEM 106.500000 1769880183.6980
MEM 106.500000 1769880183.7982
MEM 106.500000 1769880183.8985
MEM 106.625000 1769880183.9987
MEM 106.625000 1769880184.0989
MEM 106.625000 1769880184.1991
MEM 106.625000 1769880184.2994
MEM 106.625000 1769880184.3996
MEM 106.625000 1769880184.4999
MEM 106.625000 1769880184.6001
MEM 106.625000 1769880184.7004
MEM 106.625000 1769880184.8006
MEM 106.625000 1769880184.9009
MEM 106.625000 1769880185.0011
MEM 106.625000 1769880185.1013
MEM 106.625000 1769880185.2015
MEM 106.625000 1769880185.3019
MEM 106.625000 1769880185.4021
MEM 106.625000 1769880185.5023
MEM 106.625000 1769880185.6025
MEM 106.625000 1769880185.7027
MEM 106.625000 1769880185.8029
MEM 106.625000 1769880185.9031
MEM 106.625000 1769880186.0033
MEM 106.625000 1769880186.1035
MEM 106.625000 1769880186.2038
MEM 106.625000 1769880186.3040
MEM 106.625000 1769880186.4042
MEM 106.625000 1769880186.5045
MEM 106.625000 1769880186.6047
MEM 106.625000 1769880186.7049
MEM 106.625000 1769880186.8051
MEM 106.625000 1769880186.9053
MEM 106.625000 1769880187.0055
MEM 106.625000 1769880187.1057
MEM 106.625000 1769880187.2060
MEM 106.625000 1769880187.3062
MEM 106.625000 1769880187.4064
MEM 106.625000 1769880187.5067
MEM 106.625000 1769880187.6070
MEM 106.625000 1769880187.7073
MEM 106.625000 1769880187.8076
MEM 106.625000 1769880187.9079
MEM 106.625000 1769880188.0082
MEM 106.625000 1769880188.1085
MEM 106.625000 1769880188.2087
MEM 106.625000 1769880188.3090
MEM 106.625000 1769880188.4092
MEM 106.625000 1769880188.5095
MEM 106.625000 1769880188.6097
MEM 106.625000 1769880188.7099
MEM 106.625000 1769880188.8102
MEM 106.625000 1769880188.9105
MEM 106.625000 1769880189.0107
MEM 106.625000 1769880189.1110
MEM 106.625000 1769880189.2112
MEM 106.625000 1769880189.3116
MEM 106.625000 1769880189.4118
MEM 106.625000 1769880189.5120
MEM 106.625000 1769880189.6123
MEM 106.625000 1769880189.7125
MEM 106.625000 1769880189.8127
MEM 106.625000 1769880189.9129
MEM 106.625000 1769880190.0131
MEM 106.625000 1769880190.1134
MEM 106.625000 1769880190.2136
MEM 106.625000 1769880190.3138
MEM 106.625000 1769880190.4141
MEM 106.625000 1769880190.5143
MEM 106.625000 1769880190.6145
MEM 106.625000 1769880190.7147
MEM 106.625000 1769880190.8149
MEM 106.625000 1769880190.9151
MEM 106.625000 1769880191.0153
MEM 106.625000 1769880191.1156
MEM 106.625000 1769880191.2158
MEM 106.625000 1769880191.3160
MEM 106.625000 1769880191.4162
MEM 106.625000 1769880191.5165
MEM 106.625000 1769880191.6167
MEM 106.625000 1769880191.7169
MEM 106.625000 1769880191.8171
MEM 106.625000 1769880191.9173
MEM 106.625000 1769880192.0175
MEM 106.625000 1769880192.1177
MEM 106.625000 1769880192.2179
MEM 106.625000 1769880192.3182
MEM 106.625000 1769880192.4184
MEM 106.625000 1769880192.5186
MEM 106.625000 1769880192.6189
MEM 106.625000 1769880192.7191
MEM 106.625000 1769880192.8193
MEM 106.625000 1769880192.9195
MEM 106.625000 1769880193.0197
MEM 106.625000 1769880193.1199
MEM 106.625000 1769880193.2201
MEM 106.625000 1769880193.3203
MEM 106.625000 1769880193.4205
MEM 106.625000 1769880193.5208
MEM 106.625000 1769880193.6210
MEM 106.625000 1769880193.7212
MEM 106.625000 1769880193.8214
MEM 106.625000 1769880193.9216
MEM 106.625000 1769880194.0219
MEM 106.625000 1769880194.1221
MEM 106.625000 1769880194.2223
MEM 106.625000 1769880194.3225
MEM 106.625000 1769880194.4228
MEM 106.625000 1769880194.5230
MEM 106.625000 1769880194.6232
MEM 106.625000 1769880194.7234
MEM 106.625000 1769880194.8236
MEM 106.625000 1769880194.9239
MEM 106.625000 1769880195.0241
MEM 106.625000 1769880195.1243
MEM 106.625000 1769880195.2245
MEM 106.625000 1769880195.3247
MEM 106.625000 1769880195.4249
MEM 106.625000 1769880195.5252
MEM 106.625000 1769880195.6255
MEM 106.625000 1769880195.7258
MEM 106.625000 1769880195.8261
MEM 106.625000 1769880195.9263
MEM 106.625000 1769880196.0266
MEM 106.625000 1769880196.1269
MEM 106.625000 1769880196.2272
MEM 106.625000 1769880196.3274
MEM 106.625000 1769880196.4276
MEM 106.625000 1769880196.5278
MEM 106.625000 1769880196.6281
MEM 106.625000 1769880196.7283
MEM 106.625000 1769880196.8285
MEM 106.625000 1769880196.9287
MEM 106.625000 1769880197.0289
MEM 106.625000 1769880197.1291
MEM 106.625000 1769880197.2294
MEM 106.625000 1769880197.3296
MEM 106.625000 1769880197.4298
MEM 106.625000 1769880197.5301
MEM 106.625000 1769880197.6303
MEM 106.625000 1769880197.7306
MEM 106.625000 1769880197.8308
MEM 106.625000 1769880197.9310
MEM 106.625000 1769880198.0312
MEM 106.625000 1769880198.1316
MEM 106.625000 1769880198.2318
MEM 106.625000 1769880198.3321
MEM 106.625000 1769880198.4325
MEM 106.625000 1769880198.5328
MEM 103.757812 1769880198.6331
