CMDLINE /opt/hostedtoolcache/Python/3.12.12/x64/bin/python profile_uni_bi_small.py
MEM 0.261719 1772304019.1389
MEM 32.710938 1772304019.2392
MEM 50.707031 1772304019.3394
MEM 69.308594 1772304019.4397
MEM 85.066406 1772304019.5399
MEM 92.316406 1772304019.6402
MEM 98.523438 1772304019.7405
MEM 102.675781 1772304019.8407
MEM 103.480469 1772304019.9411
MEM 105.984375 1772304020.0414
MEM 106.035156 1772304020.1417
MEM 106.222656 1772304020.2420
MEM 106.289062 1772304020.3422
MEM 106.351562 1772304020.4425
MEM 106.367188 1772304020.5429
MEM 106.367188 1772304020.6432
MEM 106.367188 1772304020.7436
MEM 106.367188 1772304020.8439
MEM 106.367188 1772304020.9441
MEM 106.367188 1772304021.0445
MEM 106.367188 1772304021.1448
MEM 106.367188 1772304021.2451
MEM 106.382812 1772304021.3454
MEM 106.386719 1772304021.4457
MEM 106.386719 1772304021.5460
MEM 106.386719 1772304021.6463
MEM 106.386719 1772304021.7466
MEM 106.386719 1772304021.8469
MEM 106.406250 1772304021.9471
MEM 106.406250 1772304022.0474
MEM 106.406250 1772304022.1477
MEM 106.406250 1772304022.2480
MEM 106.406250 1772304022.3484
MEM 106.406250 1772304022.4486
MEM 106.406250 1772304022.5490
MEM 106.406250 1772304022.6492
MEM 106.406250 1772304022.7495
MEM 106.406250 1772304022.8498
MEM 106.406250 1772304022.9501
MEM 106.406250 1772304023.0504
MEM 106.406250 1772304023.1507
MEM 106.406250 1772304023.2510
MEM 106.441406 1772304023.3513
MEM 106.441406 1772304023.4517
MEM 106.441406 1772304023.5520
MEM 106.441406 1772304023.6523
MEM 106.445312 1772304023.7526
MEM 106.445312 1772304023.8530
MEM 106.445312 1772304023.9533
MEM 106.445312 1772304024.0536
MEM 106.445312 1772304024.1538
MEM 106.449219 1772304024.2542
MEM 106.449219 1772304024.3545
MEM 106.449219 1772304024.4547
MEM 106.449219 1772304024.5550
MEM 106.449219 1772304024.6553
MEM 106.453125 1772304024.7556
MEM 106.453125 1772304024.8559
MEM 106.453125 1772304024.9562
MEM 106.453125 1772304025.0565
MEM 106.453125 1772304025.1569
MEM 106.453125 1772304025.2571
MEM 106.457031 1772304025.3574
MEM 106.457031 1772304025.4578
MEM 106.457031 1772304025.5581
MEM 106.457031 1772304025.6584
MEM 106.457031 1772304025.7587
MEM 106.457031 1772304025.8590
MEM 106.457031 1772304025.9593
MEM 106.464844 1772304026.0596
MEM 106.464844 1772304026.1599
MEM 106.464844 1772304026.2602
MEM 106.464844 1772304026.3605
MEM 106.464844 1772304026.4608
MEM 106.464844 1772304026.5612
MEM 106.464844 1772304026.6615
MEM 106.468750 1772304026.7618
MEM 106.468750 1772304026.8622
MEM 106.468750 1772304026.9625
MEM 106.472656 1772304027.0629
MEM 106.472656 1772304027.1632
MEM 106.472656 1772304027.2635
MEM 106.472656 1772304027.3639
MEM 106.472656 1772304027.4642
MEM 106.472656 1772304027.5645
MEM 106.476562 1772304027.6649
MEM 106.476562 1772304027.7652
MEM 106.476562 1772304027.8655
MEM 106.480469 1772304027.9659
MEM 106.480469 1772304028.0662
MEM 106.480469 1772304028.1665
MEM 106.480469 1772304028.2669
MEM 106.480469 1772304028.3672
MEM 106.480469 1772304028.4675
MEM 106.480469 1772304028.5679
MEM 106.484375 1772304028.6682
MEM 106.484375 1772304028.7685
MEM 106.488281 1772304028.8689
MEM 106.492188 1772304028.9693
MEM 106.496094 1772304029.0696
MEM 106.500000 1772304029.1700
MEM 106.503906 1772304029.2703
MEM 106.503906 1772304029.3707
MEM 106.507812 1772304029.4710
MEM 106.511719 1772304029.5713
MEM 106.519531 1772304029.6717
MEM 106.523438 1772304029.7720
MEM 106.531250 1772304029.8724
MEM 106.535156 1772304029.9727
MEM 106.539062 1772304030.0730
MEM 106.539062 1772304030.1733
MEM 106.546875 1772304030.2736
MEM 106.550781 1772304030.3739
MEM 106.554688 1772304030.4742
MEM 106.558594 1772304030.5745
MEM 106.562500 1772304030.6749
MEM 106.566406 1772304030.7752
MEM 106.570312 1772304030.8755
MEM 106.574219 1772304030.9757
MEM 106.578125 1772304031.0760
MEM 106.582031 1772304031.1763
MEM 106.589844 1772304031.2766
MEM 106.593750 1772304031.3770
MEM 106.597656 1772304031.4773
MEM 106.601562 1772304031.5776
MEM 106.605469 1772304031.6780
MEM 106.609375 1772304031.7783
MEM 106.613281 1772304031.8786
MEM 106.617188 1772304031.9790
MEM 106.621094 1772304032.0793
MEM 106.625000 1772304032.1796
MEM 106.632812 1772304032.2799
MEM 106.636719 1772304032.3802
MEM 106.636719 1772304032.4805
MEM 106.644531 1772304032.5807
MEM 106.648438 1772304032.6810
MEM 106.652344 1772304032.7813
MEM 106.656250 1772304032.8816
MEM 106.660156 1772304032.9819
MEM 106.667969 1772304033.0822
MEM 106.667969 1772304033.1826
MEM 106.671875 1772304033.2829
MEM 106.675781 1772304033.3832
MEM 106.679688 1772304033.4835
MEM 106.683594 1772304033.5839
MEM 106.687500 1772304033.6842
MEM 106.695312 1772304033.7845
MEM 106.695312 1772304033.8848
MEM 106.703125 1772304033.9852
MEM 106.703125 1772304034.0854
MEM 106.703125 1772304034.1858
MEM 106.707031 1772304034.2861
MEM 106.707031 1772304034.3863
MEM 106.710938 1772304034.4866
MEM 106.710938 1772304034.5870
MEM 106.718750 1772304034.6873
MEM 106.722656 1772304034.7876
MEM 106.726562 1772304034.8879
MEM 106.730469 1772304034.9882
MEM 106.738281 1772304035.0884
MEM 106.742188 1772304035.1887
MEM 106.746094 1772304035.2890
MEM 106.746094 1772304035.3892
MEM 106.750000 1772304035.4895
MEM 106.757812 1772304035.5899
MEM 106.761719 1772304035.6902
MEM 106.765625 1772304035.7905
MEM 106.773438 1772304035.8908
MEM 106.777344 1772304035.9911
MEM 106.781250 1772304036.0914
MEM 106.781250 1772304036.1917
MEM 106.789062 1772304036.2920
MEM 106.792969 1772304036.3923
MEM 106.796875 1772304036.4926
MEM 106.800781 1772304036.5929
MEM 106.804688 1772304036.6932
MEM 106.812500 1772304036.7935
MEM 106.812500 1772304036.8938
MEM 106.816406 1772304036.9941
MEM 106.820312 1772304037.0943
MEM 106.824219 1772304037.1946
MEM 106.828125 1772304037.2950
