CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.253906 1784049590.7767
MEM 31.281250 1784049590.8769
MEM 54.671875 1784049590.9771
MEM 54.671875 1784049591.0772
MEM 60.218750 1784049591.1774
MEM 78.718750 1784049591.2776
MEM 81.769531 1784049591.3777
MEM 97.207031 1784049591.4780
MEM 97.867188 1784049591.5782
MEM 98.023438 1784049591.6784
MEM 98.023438 1784049591.7786
MEM 98.023438 1784049591.8788
MEM 98.527344 1784049591.9790
MEM 105.765625 1784049592.0792
MEM 110.875000 1784049592.1793
MEM 115.417969 1784049592.2794
MEM 116.472656 1784049592.3797
MEM 116.585938 1784049592.4799
MEM 114.656250 1784049592.5802
