CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.261719 1776962120.4383
MEM 26.011719 1776962120.5386
MEM 34.519531 1776962120.6388
MEM 49.183594 1776962120.7411
MEM 64.632812 1776962120.8414
MEM 79.332031 1776962120.9416
MEM 95.007812 1776962121.0420
MEM 96.414062 1776962121.1423
MEM 96.496094 1776962121.2425
MEM 98.804688 1776962121.3428
MEM 104.421875 1776962121.4431
MEM 107.960938 1776962121.5435
MEM 109.878906 1776962121.6437
MEM 113.535156 1776962121.7440
MEM 114.191406 1776962121.8443
MEM 114.531250 1776962121.9446
MEM 114.660156 1776962122.0449
MEM 114.843750 1776962122.1452
MEM 110.007812 1776962122.2456
