CMDLINE /opt/hostedtoolcache/Python/3.12.12/x64/bin/python profile_heterodimerization_small.py
MEM 0.453125 1772662403.7338
MEM 25.875000 1772662403.8341
MEM 33.769531 1772662403.9344
MEM 35.171875 1772662404.0347
MEM 45.023438 1772662404.1350
MEM 57.097656 1772662404.2353
MEM 66.027344 1772662404.3356
MEM 79.773438 1772662404.4359
MEM 95.769531 1772662404.5362
MEM 96.769531 1772662404.6365
MEM 96.828125 1772662404.7368
MEM 97.402344 1772662404.8370
MEM 97.781250 1772662404.9373
MEM 101.882812 1772662405.0376
MEM 106.828125 1772662405.1379
MEM 109.585938 1772662405.2381
MEM 110.136719 1772662405.3385
MEM 114.007812 1772662405.4388
MEM 114.460938 1772662405.5392
MEM 114.785156 1772662405.6395
MEM 114.886719 1772662405.7398
MEM 114.929688 1772662405.8402
MEM 112.984375 1772662405.9405
