CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_uni_bi_small.py
MEM 0.265625 1784660444.8465
MEM 26.609375 1784660444.9468
MEM 48.125000 1784660445.0471
MEM 67.476562 1784660445.1473
MEM 83.687500 1784660445.2476
MEM 92.781250 1784660445.3479
MEM 99.328125 1784660445.4482
MEM 103.625000 1784660445.5485
MEM 104.492188 1784660445.6488
MEM 106.968750 1784660445.7491
MEM 107.085938 1784660445.8495
MEM 107.277344 1784660445.9498
MEM 109.152344 1784660446.0501
MEM 109.925781 1784660446.1504
MEM 109.925781 1784660446.2507
MEM 109.925781 1784660446.3510
MEM 109.925781 1784660446.4513
MEM 109.925781 1784660446.5516
MEM 109.925781 1784660446.6520
MEM 109.925781 1784660446.7523
MEM 109.925781 1784660446.8526
MEM 109.925781 1784660446.9529
MEM 109.925781 1784660447.0532
MEM 109.929688 1784660447.1535
MEM 109.929688 1784660447.2539
MEM 109.933594 1784660447.3542
MEM 109.941406 1784660447.4545
MEM 109.945312 1784660447.5548
MEM 109.949219 1784660447.6551
MEM 109.957031 1784660447.7554
MEM 109.960938 1784660447.8558
MEM 109.964844 1784660447.9561
MEM 109.968750 1784660448.0564
MEM 109.972656 1784660448.1568
MEM 109.976562 1784660448.2571
MEM 109.980469 1784660448.3578
MEM 109.984375 1784660448.4581
MEM 109.988281 1784660448.5584
MEM 109.996094 1784660448.6587
MEM 110.000000 1784660448.7591
MEM 110.003906 1784660448.8594
MEM 110.007812 1784660448.9597
MEM 110.011719 1784660449.0601
MEM 110.019531 1784660449.1604
MEM 110.023438 1784660449.2607
MEM 110.027344 1784660449.3610
MEM 110.031250 1784660449.4614
MEM 110.035156 1784660449.5617
MEM 110.039062 1784660449.6620
MEM 110.042969 1784660449.7623
MEM 110.050781 1784660449.8627
MEM 110.054688 1784660449.9631
MEM 110.058594 1784660450.0634
MEM 110.062500 1784660450.1637
MEM 110.066406 1784660450.2640
MEM 110.070312 1784660450.3643
MEM 110.078125 1784660450.4647
MEM 110.082031 1784660450.5650
MEM 110.085938 1784660450.6652
MEM 110.089844 1784660450.7656
MEM 110.093750 1784660450.8659
MEM 110.093750 1784660450.9663
MEM 110.093750 1784660451.0666
MEM 110.093750 1784660451.1669
MEM 110.093750 1784660451.2672
MEM 110.093750 1784660451.3676
MEM 110.093750 1784660451.4679
MEM 110.097656 1784660451.5682
MEM 110.097656 1784660451.6685
MEM 110.097656 1784660451.7688
MEM 110.097656 1784660451.8691
MEM 110.097656 1784660451.9695
MEM 110.097656 1784660452.0698
MEM 110.097656 1784660452.1701
MEM 110.097656 1784660452.2704
MEM 110.097656 1784660452.3708
MEM 110.097656 1784660452.4711
MEM 110.097656 1784660452.5714
MEM 110.097656 1784660452.6717
MEM 110.097656 1784660452.7720
MEM 110.097656 1784660452.8723
MEM 110.097656 1784660452.9727
MEM 110.097656 1784660453.0730
MEM 110.097656 1784660453.1733
MEM 110.097656 1784660453.2736
MEM 110.097656 1784660453.3739
MEM 110.097656 1784660453.4742
MEM 110.097656 1784660453.5746
MEM 110.097656 1784660453.6749
MEM 110.097656 1784660453.7752
MEM 110.097656 1784660453.8756
MEM 110.097656 1784660453.9759
MEM 110.097656 1784660454.0762
MEM 110.097656 1784660454.1766
MEM 110.097656 1784660454.2769
MEM 110.097656 1784660454.3772
MEM 110.097656 1784660454.4776
MEM 110.097656 1784660454.5779
MEM 110.097656 1784660454.6781
MEM 110.097656 1784660454.7784
MEM 110.097656 1784660454.8788
MEM 110.097656 1784660454.9791
MEM 110.097656 1784660455.0794
MEM 110.097656 1784660455.1797
MEM 110.097656 1784660455.2800
MEM 110.097656 1784660455.3804
MEM 110.101562 1784660455.4807
MEM 110.105469 1784660455.5810
MEM 110.109375 1784660455.6813
MEM 110.113281 1784660455.7816
MEM 110.117188 1784660455.8820
MEM 110.121094 1784660455.9823
MEM 110.128906 1784660456.0826
MEM 110.132812 1784660456.1829
MEM 110.136719 1784660456.2833
MEM 110.140625 1784660456.3836
MEM 110.144531 1784660456.4839
MEM 110.152344 1784660456.5842
MEM 110.156250 1784660456.6845
MEM 110.160156 1784660456.7849
MEM 110.164062 1784660456.8852
MEM 110.167969 1784660456.9856
MEM 110.171875 1784660457.0859
MEM 110.179688 1784660457.1862
MEM 110.179688 1784660457.2865
MEM 110.187500 1784660457.3869
MEM 110.191406 1784660457.4872
MEM 110.195312 1784660457.5875
MEM 110.199219 1784660457.6878
MEM 110.203125 1784660457.7881
MEM 110.207031 1784660457.8884
MEM 110.214844 1784660457.9888
MEM 110.218750 1784660458.0891
MEM 110.222656 1784660458.1894
MEM 110.226562 1784660458.2897
MEM 110.230469 1784660458.3901
MEM 110.234375 1784660458.4904
MEM 110.242188 1784660458.5907
MEM 109.257812 1784660458.6911
