CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.265625 1778775624.1576
MEM 26.488281 1778775624.2580
MEM 31.601562 1778775624.3582
MEM 35.371094 1778775624.4584
MEM 45.367188 1778775624.5587
MEM 57.496094 1778775624.6590
MEM 59.113281 1778775624.7593
MEM 74.109375 1778775624.8596
MEM 87.273438 1778775624.9599
MEM 96.957031 1778775625.0602
MEM 97.019531 1778775625.1605
MEM 97.695312 1778775625.2607
MEM 100.488281 1778775625.3611
MEM 105.988281 1778775625.4614
MEM 109.703125 1778775625.5617
MEM 110.757812 1778775625.6620
MEM 114.523438 1778775625.7623
MEM 115.105469 1778775625.8626
MEM 115.402344 1778775625.9630
MEM 115.535156 1778775626.0633
MEM 115.613281 1778775626.1637
MEM 115.667969 1778775626.2640
