CMDLINE /opt/hostedtoolcache/Python/3.12.12/x64/bin/python profile_heterodimerization_small.py
MEM 0.265625 1772654320.9513
MEM 26.136719 1772654321.0517
MEM 32.210938 1772654321.1520
MEM 35.203125 1772654321.2522
MEM 44.609375 1772654321.3538
MEM 52.781250 1772654321.4541
MEM 57.992188 1772654321.5544
MEM 73.031250 1772654321.6547
MEM 87.566406 1772654321.7549
MEM 96.207031 1772654321.8552
MEM 96.933594 1772654321.9556
MEM 96.984375 1772654322.0559
MEM 96.988281 1772654322.1562
MEM 96.988281 1772654322.2565
MEM 96.988281 1772654322.3568
MEM 96.988281 1772654322.4572
MEM 96.988281 1772654322.5576
MEM 97.523438 1772654322.6579
MEM 97.523438 1772654322.7582
MEM 97.523438 1772654322.8585
MEM 97.523438 1772654322.9588
MEM 97.523438 1772654323.0591
MEM 97.523438 1772654323.1594
MEM 97.523438 1772654323.2597
MEM 97.621094 1772654323.3600
MEM 97.621094 1772654323.4602
MEM 97.621094 1772654323.5604
MEM 97.621094 1772654323.6607
MEM 97.621094 1772654323.7611
MEM 97.621094 1772654323.8614
MEM 97.621094 1772654323.9617
MEM 97.621094 1772654324.0620
MEM 97.621094 1772654324.1623
MEM 97.621094 1772654324.2626
MEM 97.988281 1772654324.3629
MEM 102.167969 1772654324.4632
MEM 107.671875 1772654324.5635
MEM 110.015625 1772654324.6638
MEM 110.832031 1772654324.7641
MEM 114.582031 1772654324.8645
MEM 115.082031 1772654324.9648
MEM 115.312500 1772654325.0652
MEM 115.394531 1772654325.1656
MEM 115.468750 1772654325.2660
MEM 113.054688 1772654325.3663
