CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.390625 1783693735.2549
MEM 26.425781 1783693735.3553
MEM 34.542969 1783693735.4555
MEM 54.753906 1783693735.5583
MEM 69.148438 1783693735.6585
MEM 85.207031 1783693735.7588
MEM 96.613281 1783693735.8590
MEM 97.324219 1783693735.9593
MEM 97.433594 1783693736.0596
MEM 97.867188 1783693736.1598
MEM 101.980469 1783693736.2601
MEM 105.726562 1783693736.3604
MEM 110.289062 1783693736.4607
MEM 111.195312 1783693736.5610
MEM 114.531250 1783693736.6614
MEM 115.425781 1783693736.7618
MEM 115.902344 1783693736.8622
MEM 115.945312 1783693736.9625
MEM 116.000000 1783693737.0628
MEM 116.058594 1783693737.1632
MEM 114.101562 1783693737.2635
