CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.265625 1785785822.6643
MEM 25.445312 1785785822.7646
MEM 34.164062 1785785822.8650
MEM 52.062500 1785785822.9660
MEM 64.210938 1785785823.0664
MEM 78.070312 1785785823.1668
MEM 87.718750 1785785823.2671
MEM 93.734375 1785785823.3674
MEM 97.261719 1785785823.4677
MEM 97.382812 1785785823.5680
MEM 97.390625 1785785823.6683
MEM 98.781250 1785785823.7685
MEM 104.226562 1785785823.8689
MEM 107.300781 1785785823.9691
MEM 110.417969 1785785824.0694
MEM 112.253906 1785785824.1698
MEM 114.875000 1785785824.2701
MEM 115.488281 1785785824.3705
MEM 115.554688 1785785824.4708
MEM 115.605469 1785785824.5712
MEM 115.667969 1785785824.6715
MEM 112.210938 1785785824.7719
