CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.515625 1771260075.8578
MEM 31.582031 1771260075.9581
MEM 47.699219 1771260076.0603
MEM 66.691406 1771260076.1606
MEM 79.171875 1771260076.2609
MEM 89.546875 1771260076.3613
MEM 95.574219 1771260076.4616
MEM 101.140625 1771260076.5619
MEM 102.902344 1771260076.6623
MEM 103.972656 1771260076.7626
MEM 105.601562 1771260076.8629
MEM 105.722656 1771260076.9633
MEM 105.847656 1771260077.0636
MEM 105.925781 1771260077.1640
MEM 105.953125 1771260077.2644
MEM 105.953125 1771260077.3647
MEM 105.953125 1771260077.4650
MEM 105.968750 1771260077.5654
MEM 105.968750 1771260077.6657
MEM 105.968750 1771260077.7660
MEM 106.003906 1771260077.8664
MEM 106.019531 1771260077.9667
MEM 106.019531 1771260078.0670
MEM 106.039062 1771260078.1674
MEM 106.039062 1771260078.2677
MEM 106.039062 1771260078.3681
MEM 106.039062 1771260078.4684
MEM 106.039062 1771260078.5688
MEM 106.054688 1771260078.6691
MEM 106.054688 1771260078.7694
MEM 106.054688 1771260078.8698
MEM 106.054688 1771260078.9702
MEM 106.054688 1771260079.0706
MEM 106.054688 1771260079.1709
MEM 106.054688 1771260079.2714
MEM 106.054688 1771260079.3717
MEM 106.054688 1771260079.4720
MEM 106.054688 1771260079.5724
MEM 106.054688 1771260079.6727
MEM 106.054688 1771260079.7731
MEM 106.054688 1771260079.8734
MEM 106.054688 1771260079.9738
MEM 106.054688 1771260080.0741
MEM 106.054688 1771260080.1744
MEM 106.054688 1771260080.2748
MEM 106.054688 1771260080.3751
MEM 106.054688 1771260080.4755
MEM 106.054688 1771260080.5758
MEM 106.054688 1771260080.6763
MEM 106.054688 1771260080.7766
MEM 106.054688 1771260080.8769
MEM 106.054688 1771260080.9773
MEM 106.054688 1771260081.0777
MEM 106.054688 1771260081.1780
MEM 106.054688 1771260081.2784
MEM 106.054688 1771260081.3787
MEM 106.058594 1771260081.4791
MEM 106.058594 1771260081.5794
MEM 106.062500 1771260081.6798
MEM 106.066406 1771260081.7801
MEM 106.066406 1771260081.8805
MEM 106.066406 1771260081.9808
MEM 106.066406 1771260082.0812
MEM 106.066406 1771260082.1816
MEM 106.066406 1771260082.2819
MEM 106.066406 1771260082.3823
MEM 106.066406 1771260082.4826
MEM 106.066406 1771260082.5830
MEM 106.066406 1771260082.6834
MEM 106.066406 1771260082.7836
MEM 106.066406 1771260082.8840
MEM 106.066406 1771260082.9844
MEM 106.066406 1771260083.0847
MEM 106.066406 1771260083.1851
MEM 106.066406 1771260083.2854
MEM 106.066406 1771260083.3857
MEM 106.066406 1771260083.4860
MEM 106.066406 1771260083.5864
MEM 106.066406 1771260083.6867
MEM 106.066406 1771260083.7871
MEM 106.066406 1771260083.8874
MEM 106.066406 1771260083.9877
MEM 106.066406 1771260084.0881
MEM 106.066406 1771260084.1884
MEM 106.066406 1771260084.2888
MEM 106.066406 1771260084.3891
MEM 106.066406 1771260084.4895
MEM 106.066406 1771260084.5898
MEM 106.066406 1771260084.6902
MEM 106.066406 1771260084.7906
MEM 106.066406 1771260084.8909
MEM 106.078125 1771260084.9913
MEM 106.078125 1771260085.0917
MEM 106.078125 1771260085.1920
MEM 106.078125 1771260085.2924
MEM 106.078125 1771260085.3927
MEM 106.078125 1771260085.4930
MEM 106.156250 1771260085.5934
MEM 106.156250 1771260085.6937
MEM 106.156250 1771260085.7941
MEM 106.160156 1771260085.8944
MEM 106.160156 1771260085.9947
MEM 106.160156 1771260086.0951
MEM 106.164062 1771260086.1954
MEM 106.164062 1771260086.2957
MEM 106.167969 1771260086.3960
MEM 106.171875 1771260086.4964
MEM 106.175781 1771260086.5967
MEM 106.183594 1771260086.6971
MEM 106.191406 1771260086.7974
MEM 106.191406 1771260086.8978
MEM 106.195312 1771260086.9981
MEM 106.199219 1771260087.0984
MEM 106.203125 1771260087.1988
MEM 106.210938 1771260087.2992
MEM 106.214844 1771260087.3995
MEM 106.218750 1771260087.4998
MEM 106.218750 1771260087.6002
MEM 106.222656 1771260087.7006
MEM 106.226562 1771260087.8009
MEM 106.230469 1771260087.9013
MEM 106.238281 1771260088.0016
MEM 106.242188 1771260088.1019
MEM 106.250000 1771260088.2023
MEM 106.250000 1771260088.3026
MEM 106.253906 1771260088.4030
MEM 106.257812 1771260088.5034
MEM 106.261719 1771260088.6037
MEM 106.269531 1771260088.7040
MEM 106.273438 1771260088.8044
MEM 106.273438 1771260088.9047
MEM 106.277344 1771260089.0050
MEM 106.281250 1771260089.1054
MEM 106.285156 1771260089.2057
MEM 106.289062 1771260089.3061
MEM 106.300781 1771260089.4064
MEM 106.300781 1771260089.5068
MEM 106.304688 1771260089.6071
MEM 106.312500 1771260089.7074
MEM 106.316406 1771260089.8078
MEM 106.320312 1771260089.9081
MEM 106.324219 1771260090.0084
MEM 106.324219 1771260090.1087
MEM 106.332031 1771260090.2091
MEM 106.335938 1771260090.3094
MEM 106.335938 1771260090.4097
MEM 106.335938 1771260090.5101
MEM 106.339844 1771260090.6104
MEM 106.339844 1771260090.7107
MEM 106.339844 1771260090.8110
MEM 106.347656 1771260090.9114
MEM 106.351562 1771260091.0116
MEM 106.359375 1771260091.1120
MEM 106.363281 1771260091.2124
MEM 106.367188 1771260091.3127
MEM 106.367188 1771260091.4131
MEM 106.371094 1771260091.5135
MEM 106.378906 1771260091.6138
MEM 106.382812 1771260091.7142
MEM 106.386719 1771260091.8145
MEM 106.390625 1771260091.9148
MEM 106.394531 1771260092.0151
MEM 106.398438 1771260092.1154
MEM 106.402344 1771260092.2158
MEM 106.406250 1771260092.3161
MEM 106.414062 1771260092.4164
MEM 106.417969 1771260092.5167
MEM 106.421875 1771260092.6171
MEM 106.429688 1771260092.7174
MEM 106.429688 1771260092.8177
MEM 106.433594 1771260092.9181
MEM 106.441406 1771260093.0183
MEM 106.445312 1771260093.1187
MEM 106.449219 1771260093.2190
MEM 106.453125 1771260093.3194
MEM 106.457031 1771260093.4197
MEM 106.460938 1771260093.5200
MEM 106.464844 1771260093.6204
MEM 106.468750 1771260093.7207
MEM 106.472656 1771260093.8210
MEM 106.480469 1771260093.9214
MEM 106.484375 1771260094.0216
MEM 106.488281 1771260094.1220
MEM 106.492188 1771260094.2224
MEM 106.492188 1771260094.3227
MEM 106.496094 1771260094.4230
MEM 106.500000 1771260094.5234
MEM 106.503906 1771260094.6237
