CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.261719 1771360600.9091
MEM 32.355469 1771360601.0101
MEM 50.949219 1771360601.1103
MEM 68.316406 1771360601.2106
MEM 83.085938 1771360601.3109
MEM 91.960938 1771360601.4111
MEM 97.609375 1771360601.5114
MEM 102.324219 1771360601.6117
MEM 103.042969 1771360601.7120
MEM 105.691406 1771360601.8123
MEM 105.738281 1771360601.9125
MEM 105.894531 1771360602.0129
MEM 105.968750 1771360602.1132
MEM 106.011719 1771360602.2135
MEM 106.031250 1771360602.3138
MEM 106.031250 1771360602.4140
MEM 106.050781 1771360602.5142
MEM 106.078125 1771360602.6145
MEM 106.101562 1771360602.7149
MEM 106.101562 1771360602.8152
MEM 106.101562 1771360602.9154
MEM 106.121094 1771360603.0156
MEM 106.121094 1771360603.1160
MEM 106.136719 1771360603.2163
MEM 106.136719 1771360603.3167
MEM 106.136719 1771360603.4170
MEM 106.136719 1771360603.5172
MEM 106.136719 1771360603.6175
MEM 106.136719 1771360603.7178
MEM 106.136719 1771360603.8182
MEM 106.136719 1771360603.9184
MEM 106.136719 1771360604.0187
MEM 106.136719 1771360604.1189
MEM 106.136719 1771360604.2192
MEM 106.136719 1771360604.3195
MEM 106.136719 1771360604.4199
MEM 106.136719 1771360604.5201
MEM 106.136719 1771360604.6204
MEM 106.136719 1771360604.7207
MEM 106.136719 1771360604.8211
MEM 106.136719 1771360604.9213
MEM 106.136719 1771360605.0216
MEM 106.136719 1771360605.1219
MEM 106.136719 1771360605.2221
MEM 106.136719 1771360605.3224
MEM 106.136719 1771360605.4227
MEM 106.136719 1771360605.5230
MEM 106.136719 1771360605.6233
MEM 106.136719 1771360605.7235
MEM 106.136719 1771360605.8238
MEM 106.136719 1771360605.9241
MEM 106.136719 1771360606.0245
MEM 106.136719 1771360606.1247
MEM 106.136719 1771360606.2250
MEM 106.136719 1771360606.3253
MEM 106.136719 1771360606.4256
MEM 106.136719 1771360606.5260
MEM 106.140625 1771360606.6262
MEM 106.140625 1771360606.7265
MEM 106.140625 1771360606.8267
MEM 106.140625 1771360606.9271
MEM 106.140625 1771360607.0274
MEM 106.144531 1771360607.1277
MEM 106.144531 1771360607.2279
MEM 106.148438 1771360607.3281
MEM 106.148438 1771360607.4285
MEM 106.148438 1771360607.5288
MEM 106.148438 1771360607.6291
MEM 106.148438 1771360607.7294
MEM 106.152344 1771360607.8296
MEM 106.152344 1771360607.9299
MEM 106.156250 1771360608.0302
MEM 106.156250 1771360608.1305
MEM 106.156250 1771360608.2308
MEM 106.156250 1771360608.3310
MEM 106.156250 1771360608.4312
MEM 106.156250 1771360608.5316
MEM 106.160156 1771360608.6319
MEM 106.160156 1771360608.7323
MEM 106.160156 1771360608.8326
MEM 106.160156 1771360608.9328
MEM 106.164062 1771360609.0331
MEM 106.164062 1771360609.1333
MEM 106.164062 1771360609.2336
MEM 106.164062 1771360609.3340
MEM 106.167969 1771360609.4343
MEM 106.167969 1771360609.5346
MEM 106.167969 1771360609.6349
MEM 106.167969 1771360609.7352
MEM 106.167969 1771360609.8355
MEM 106.171875 1771360609.9358
MEM 106.171875 1771360610.0360
MEM 106.171875 1771360610.1363
MEM 106.171875 1771360610.2366
MEM 106.171875 1771360610.3369
MEM 106.175781 1771360610.4371
MEM 106.175781 1771360610.5374
MEM 106.175781 1771360610.6377
MEM 106.175781 1771360610.7380
MEM 106.179688 1771360610.8382
MEM 106.179688 1771360610.9385
MEM 106.179688 1771360611.0388
MEM 106.179688 1771360611.1391
MEM 106.179688 1771360611.2394
MEM 106.179688 1771360611.3397
MEM 106.183594 1771360611.4399
MEM 106.183594 1771360611.5402
MEM 106.183594 1771360611.6405
MEM 106.187500 1771360611.7407
MEM 106.187500 1771360611.8410
MEM 106.187500 1771360611.9413
MEM 106.187500 1771360612.0415
MEM 106.191406 1771360612.1418
MEM 106.199219 1771360612.2420
MEM 106.203125 1771360612.3423
MEM 106.203125 1771360612.4426
MEM 106.207031 1771360612.5429
MEM 106.210938 1771360612.6432
MEM 106.234375 1771360612.7435
MEM 106.257812 1771360612.8437
MEM 106.261719 1771360612.9440
MEM 106.261719 1771360613.0442
MEM 106.265625 1771360613.1445
MEM 106.269531 1771360613.2448
MEM 106.269531 1771360613.3451
MEM 106.269531 1771360613.4454
MEM 106.273438 1771360613.5457
MEM 106.277344 1771360613.6460
MEM 106.281250 1771360613.7463
MEM 106.285156 1771360613.8466
MEM 106.289062 1771360613.9468
MEM 106.378906 1771360614.0471
MEM 106.382812 1771360614.1473
MEM 106.386719 1771360614.2476
MEM 106.390625 1771360614.3480
MEM 106.398438 1771360614.4482
MEM 106.402344 1771360614.5485
MEM 106.406250 1771360614.6487
MEM 106.410156 1771360614.7490
MEM 106.414062 1771360614.8493
MEM 106.414062 1771360614.9496
MEM 106.417969 1771360615.0498
MEM 106.421875 1771360615.1502
MEM 106.425781 1771360615.2505
MEM 106.429688 1771360615.3509
MEM 106.433594 1771360615.4512
MEM 106.445312 1771360615.5515
MEM 106.445312 1771360615.6518
MEM 106.453125 1771360615.7521
MEM 106.457031 1771360615.8523
MEM 106.460938 1771360615.9525
MEM 106.464844 1771360616.0529
MEM 106.468750 1771360616.1531
MEM 106.472656 1771360616.2535
MEM 106.476562 1771360616.3538
MEM 106.484375 1771360616.4541
MEM 106.488281 1771360616.5543
MEM 106.492188 1771360616.6546
MEM 106.500000 1771360616.7549
MEM 106.503906 1771360616.8551
MEM 106.507812 1771360616.9553
MEM 106.511719 1771360617.0556
MEM 106.515625 1771360617.1558
MEM 106.519531 1771360617.2560
MEM 106.523438 1771360617.3562
MEM 106.527344 1771360617.4565
MEM 106.531250 1771360617.5567
MEM 106.535156 1771360617.6570
MEM 106.535156 1771360617.7572
MEM 106.539062 1771360617.8575
MEM 106.550781 1771360617.9578
MEM 106.554688 1771360618.0581
MEM 106.558594 1771360618.1583
MEM 106.562500 1771360618.2585
MEM 106.566406 1771360618.3588
MEM 106.570312 1771360618.4590
MEM 106.574219 1771360618.5593
MEM 106.574219 1771360618.6596
MEM 106.578125 1771360618.7599
MEM 106.582031 1771360618.8602
MEM 106.585938 1771360618.9604
MEM 106.589844 1771360619.0606
MEM 106.593750 1771360619.1609
MEM 106.601562 1771360619.2612
