CMDLINE /opt/hostedtoolcache/Python/3.12.12/x64/bin/python profile_ktam.py
MEM 0.261719 1773412021.0935
MEM 32.476562 1773412021.1940
MEM 48.714844 1773412021.2943
MEM 68.421875 1773412021.3945
MEM 82.609375 1773412021.4948
MEM 91.976562 1773412021.5951
MEM 97.304688 1773412021.6954
MEM 102.699219 1773412021.7957
MEM 103.382812 1773412021.8961
MEM 104.484375 1773412021.9964
MEM 104.523438 1773412022.0967
MEM 104.523438 1773412022.1970
MEM 104.523438 1773412022.2974
MEM 104.523438 1773412022.3977
MEM 104.523438 1773412022.4980
MEM 104.527344 1773412022.5983
MEM 104.527344 1773412022.6986
MEM 104.527344 1773412022.7990
MEM 104.527344 1773412022.8993
MEM 104.527344 1773412022.9996
MEM 104.527344 1773412023.1000
MEM 104.527344 1773412023.2003
MEM 104.527344 1773412023.3006
MEM 104.527344 1773412023.4010
MEM 104.554688 1773412023.5013
MEM 104.554688 1773412023.6016
MEM 104.558594 1773412023.7020
MEM 104.558594 1773412023.8023
MEM 104.562500 1773412023.9026
MEM 104.562500 1773412024.0030
MEM 104.562500 1773412024.1033
MEM 104.566406 1773412024.2036
MEM 104.566406 1773412024.3039
MEM 104.570312 1773412024.4043
MEM 104.570312 1773412024.5046
MEM 104.570312 1773412024.6050
MEM 104.570312 1773412024.7053
MEM 104.578125 1773412024.8056
MEM 104.578125 1773412024.9060
MEM 104.578125 1773412025.0063
MEM 104.582031 1773412025.1066
MEM 104.582031 1773412025.2070
MEM 104.585938 1773412025.3073
MEM 104.585938 1773412025.4076
MEM 104.589844 1773412025.5080
MEM 104.589844 1773412025.6083
MEM 104.589844 1773412025.7086
MEM 104.589844 1773412025.8090
MEM 104.589844 1773412025.9093
MEM 104.597656 1773412026.0096
MEM 104.597656 1773412026.1099
MEM 104.597656 1773412026.2103
MEM 104.597656 1773412026.3106
MEM 104.597656 1773412026.4110
MEM 104.605469 1773412026.5113
MEM 104.613281 1773412026.6116
MEM 104.625000 1773412026.7120
MEM 104.628906 1773412026.8123
MEM 104.636719 1773412026.9126
MEM 104.648438 1773412027.0130
MEM 104.652344 1773412027.1133
MEM 104.664062 1773412027.2136
MEM 104.671875 1773412027.3140
MEM 104.675781 1773412027.4143
MEM 104.683594 1773412027.5146
MEM 104.687500 1773412027.6149
MEM 104.703125 1773412027.7152
MEM 104.710938 1773412027.8155
MEM 104.718750 1773412027.9159
MEM 104.726562 1773412028.0162
MEM 104.734375 1773412028.1165
MEM 104.738281 1773412028.2169
MEM 104.746094 1773412028.3172
MEM 104.757812 1773412028.4175
MEM 104.765625 1773412028.5179
MEM 104.773438 1773412028.6182
MEM 104.785156 1773412028.7185
MEM 104.789062 1773412028.8189
MEM 104.800781 1773412028.9192
MEM 104.808594 1773412029.0195
MEM 104.812500 1773412029.1199
MEM 104.824219 1773412029.2202
MEM 104.828125 1773412029.3205
MEM 104.839844 1773412029.4209
MEM 104.847656 1773412029.5212
MEM 104.855469 1773412029.6215
MEM 104.863281 1773412029.7219
MEM 104.871094 1773412029.8222
MEM 104.875000 1773412029.9226
MEM 104.882812 1773412030.0229
MEM 104.898438 1773412030.1232
MEM 104.902344 1773412030.2236
MEM 104.910156 1773412030.3239
MEM 104.921875 1773412030.4242
MEM 104.925781 1773412030.5245
MEM 104.937500 1773412030.6249
MEM 104.941406 1773412030.7252
MEM 104.949219 1773412030.8255
MEM 104.960938 1773412030.9259
MEM 104.964844 1773412031.0262
MEM 104.980469 1773412031.1265
MEM 0.000000 1773412031.2269
