CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python /home/runner/work/pykappa/pykappa/tests/cpu-profiles/profile.py --run ktam
MEM 0.484375 1785261325.7464
MEM 27.402344 1785261325.8471
MEM 46.765625 1785261325.9474
MEM 64.039062 1785261326.0477
MEM 77.828125 1785261326.1480
MEM 88.949219 1785261326.2483
MEM 94.117188 1785261326.3486
MEM 98.542969 1785261326.4488
MEM 99.675781 1785261326.5491
MEM 100.511719 1785261326.6494
MEM 100.558594 1785261326.7497
MEM 100.562500 1785261326.8501
MEM 100.562500 1785261326.9504
MEM 100.562500 1785261327.0508
MEM 100.566406 1785261327.1512
MEM 100.566406 1785261327.2515
MEM 100.566406 1785261327.3519
MEM 100.566406 1785261327.4523
MEM 100.566406 1785261327.5527
MEM 100.566406 1785261327.6531
MEM 100.566406 1785261327.7534
MEM 100.589844 1785261327.8537
MEM 100.589844 1785261327.9540
MEM 100.593750 1785261328.0543
MEM 100.593750 1785261328.1546
MEM 100.597656 1785261328.2549
MEM 100.601562 1785261328.3552
MEM 100.601562 1785261328.4555
MEM 100.601562 1785261328.5558
MEM 100.609375 1785261328.6561
MEM 100.609375 1785261328.7564
MEM 100.613281 1785261328.8567
MEM 100.613281 1785261328.9571
MEM 100.613281 1785261329.0574
MEM 100.617188 1785261329.1577
MEM 100.621094 1785261329.2580
MEM 100.621094 1785261329.3583
MEM 100.628906 1785261329.4587
MEM 100.640625 1785261329.5591
MEM 100.648438 1785261329.6594
MEM 100.656250 1785261329.7597
MEM 100.664062 1785261329.8601
MEM 100.675781 1785261329.9604
MEM 100.687500 1785261330.0607
MEM 100.699219 1785261330.1610
MEM 100.707031 1785261330.2613
MEM 100.718750 1785261330.3615
MEM 100.726562 1785261330.4618
MEM 100.734375 1785261330.5621
MEM 100.746094 1785261330.6625
MEM 100.757812 1785261330.7628
MEM 100.765625 1785261330.8632
MEM 100.777344 1785261330.9635
MEM 100.785156 1785261331.0638
MEM 100.800781 1785261331.1641
MEM 100.808594 1785261331.2645
MEM 100.820312 1785261331.3648
MEM 100.828125 1785261331.4651
MEM 100.839844 1785261331.5654
MEM 100.855469 1785261331.6657
MEM 100.863281 1785261331.7660
MEM 100.875000 1785261331.8663
MEM 100.882812 1785261331.9666
MEM 100.890625 1785261332.0670
MEM 100.902344 1785261332.1673
MEM 100.910156 1785261332.2676
MEM 100.921875 1785261332.3679
MEM 100.933594 1785261332.4682
MEM 100.941406 1785261332.5686
MEM 100.957031 1785261332.6689
MEM 100.964844 1785261332.7692
MEM 100.972656 1785261332.8696
MEM 100.980469 1785261332.9699
MEM 101.000000 1785261333.0702
MEM 101.011719 1785261333.1705
MEM 101.023438 1785261333.2709
MEM 101.031250 1785261333.3712
MEM 101.042969 1785261333.4715
MEM 101.054688 1785261333.5718
MEM 101.062500 1785261333.6722
MEM 101.070312 1785261333.7725
MEM 101.082031 1785261333.8728
MEM 100.125000 1785261333.9731
