CMDLINE /opt/hostedtoolcache/Python/3.12.12/x64/bin/python profile_heterodimerization_small.py
MEM 0.261719 1773412814.8586
MEM 26.191406 1773412814.9589
MEM 33.902344 1773412815.0591
MEM 43.226562 1773412815.1600
MEM 44.660156 1773412815.2602
MEM 57.027344 1773412815.3604
MEM 72.441406 1773412815.4606
MEM 80.742188 1773412815.5610
MEM 96.054688 1773412815.6612
MEM 96.750000 1773412815.7614
MEM 96.792969 1773412815.8616
MEM 97.035156 1773412815.9619
MEM 97.492188 1773412816.0621
MEM 101.441406 1773412816.1623
MEM 106.085938 1773412816.2626
MEM 110.031250 1773412816.3629
MEM 110.890625 1773412816.4631
MEM 114.402344 1773412816.5633
MEM 114.996094 1773412816.6636
MEM 115.152344 1773412816.7638
MEM 115.242188 1773412816.8640
MEM 115.320312 1773412816.9642
MEM 114.367188 1773412817.0645
