CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.128906 1767395473.1018
MEM 33.156250 1767395473.2045
MEM 53.910156 1767395473.3047
MEM 70.039062 1767395473.4049
MEM 85.960938 1767395473.5051
MEM 92.519531 1767395473.6054
MEM 97.769531 1767395473.7056
MEM 102.558594 1767395473.8058
MEM 103.058594 1767395473.9061
MEM 106.308594 1767395474.0064
MEM 106.433594 1767395474.1066
MEM 106.558594 1767395474.2068
MEM 106.558594 1767395474.3070
MEM 106.683594 1767395474.4072
MEM 106.683594 1767395474.5074
MEM 106.683594 1767395474.6076
MEM 106.683594 1767395474.7078
MEM 106.683594 1767395474.8080
MEM 106.683594 1767395474.9082
MEM 106.683594 1767395475.0084
MEM 106.683594 1767395475.1086
MEM 106.683594 1767395475.2088
MEM 106.683594 1767395475.3091
MEM 106.683594 1767395475.4093
MEM 106.683594 1767395475.5095
MEM 106.683594 1767395475.6097
MEM 106.683594 1767395475.7099
MEM 106.683594 1767395475.8101
MEM 106.683594 1767395475.9104
MEM 106.683594 1767395476.0105
MEM 106.683594 1767395476.1108
MEM 106.683594 1767395476.2110
MEM 106.683594 1767395476.3112
MEM 106.683594 1767395476.4114
MEM 106.683594 1767395476.5116
MEM 106.683594 1767395476.6118
MEM 106.683594 1767395476.7120
MEM 106.683594 1767395476.8122
MEM 106.683594 1767395476.9124
MEM 106.683594 1767395477.0126
MEM 106.683594 1767395477.1129
MEM 106.683594 1767395477.2131
MEM 106.683594 1767395477.3133
MEM 106.683594 1767395477.4135
MEM 106.683594 1767395477.5137
MEM 106.683594 1767395477.6140
MEM 106.683594 1767395477.7142
MEM 106.683594 1767395477.8144
MEM 106.683594 1767395477.9146
MEM 106.683594 1767395478.0148
MEM 106.683594 1767395478.1150
MEM 106.683594 1767395478.2153
MEM 106.683594 1767395478.3155
MEM 106.683594 1767395478.4157
MEM 106.683594 1767395478.5159
MEM 106.683594 1767395478.6161
MEM 106.683594 1767395478.7164
MEM 106.683594 1767395478.8166
MEM 106.683594 1767395478.9168
MEM 106.683594 1767395479.0170
MEM 106.683594 1767395479.1172
MEM 106.808594 1767395479.2175
MEM 106.808594 1767395479.3178
MEM 106.808594 1767395479.4180
MEM 106.808594 1767395479.5182
MEM 106.808594 1767395479.6184
MEM 106.808594 1767395479.7186
MEM 106.808594 1767395479.8189
MEM 106.808594 1767395479.9191
MEM 106.808594 1767395480.0193
MEM 106.808594 1767395480.1195
MEM 106.808594 1767395480.2197
MEM 106.808594 1767395480.3200
MEM 106.808594 1767395480.4202
MEM 106.808594 1767395480.5204
MEM 106.808594 1767395480.6206
MEM 106.808594 1767395480.7208
MEM 106.808594 1767395480.8210
MEM 106.808594 1767395480.9212
MEM 106.808594 1767395481.0215
MEM 106.808594 1767395481.1217
MEM 106.808594 1767395481.2219
MEM 106.808594 1767395481.3221
MEM 106.808594 1767395481.4223
MEM 106.808594 1767395481.5225
MEM 106.808594 1767395481.6227
MEM 106.808594 1767395481.7229
MEM 106.808594 1767395481.8232
MEM 106.808594 1767395481.9234
MEM 106.808594 1767395482.0236
MEM 106.808594 1767395482.1238
MEM 106.808594 1767395482.2240
MEM 106.808594 1767395482.3242
MEM 106.808594 1767395482.4245
MEM 106.808594 1767395482.5247
MEM 106.808594 1767395482.6249
MEM 106.808594 1767395482.7251
MEM 106.808594 1767395482.8254
MEM 106.808594 1767395482.9256
MEM 106.808594 1767395483.0258
MEM 106.808594 1767395483.1260
MEM 106.808594 1767395483.2262
MEM 106.808594 1767395483.3265
MEM 106.808594 1767395483.4267
MEM 106.808594 1767395483.5269
MEM 106.808594 1767395483.6271
MEM 106.808594 1767395483.7274
MEM 106.808594 1767395483.8276
MEM 106.808594 1767395483.9278
MEM 106.808594 1767395484.0280
MEM 106.808594 1767395484.1282
MEM 106.808594 1767395484.2284
MEM 106.808594 1767395484.3287
MEM 106.808594 1767395484.4289
MEM 106.808594 1767395484.5291
MEM 106.808594 1767395484.6294
MEM 106.808594 1767395484.7296
MEM 106.808594 1767395484.8298
MEM 106.808594 1767395484.9300
MEM 106.808594 1767395485.0302
MEM 106.808594 1767395485.1304
MEM 106.808594 1767395485.2306
MEM 106.808594 1767395485.3308
MEM 106.808594 1767395485.4311
MEM 106.808594 1767395485.5312
MEM 106.808594 1767395485.6315
MEM 106.808594 1767395485.7317
MEM 106.808594 1767395485.8319
MEM 106.808594 1767395485.9321
MEM 106.808594 1767395486.0323
MEM 106.808594 1767395486.1326
MEM 106.808594 1767395486.2329
MEM 106.808594 1767395486.3331
MEM 106.808594 1767395486.4334
MEM 106.808594 1767395486.5336
MEM 106.808594 1767395486.6338
MEM 106.808594 1767395486.7341
MEM 106.808594 1767395486.8343
MEM 106.808594 1767395486.9345
MEM 106.808594 1767395487.0347
MEM 106.808594 1767395487.1350
MEM 106.808594 1767395487.2352
MEM 106.808594 1767395487.3354
MEM 106.808594 1767395487.4356
MEM 106.808594 1767395487.5358
MEM 106.808594 1767395487.6360
MEM 106.808594 1767395487.7362
MEM 106.808594 1767395487.8364
MEM 106.808594 1767395487.9366
MEM 106.808594 1767395488.0368
MEM 106.808594 1767395488.1371
MEM 106.808594 1767395488.2373
MEM 106.808594 1767395488.3375
MEM 106.808594 1767395488.4377
MEM 106.808594 1767395488.5379
