CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.250000 1783698757.2999
MEM 26.679688 1783698757.4002
MEM 42.160156 1783698757.5007
MEM 54.632812 1783698757.6009
MEM 64.519531 1783698757.7011
MEM 78.546875 1783698757.8013
MEM 88.046875 1783698757.9016
MEM 96.851562 1783698758.0018
MEM 96.953125 1783698758.1021
MEM 96.953125 1783698758.2022
MEM 97.652344 1783698758.3025
MEM 97.781250 1783698758.4027
MEM 97.785156 1783698758.5029
MEM 97.785156 1783698758.6031
MEM 97.785156 1783698758.7034
MEM 97.785156 1783698758.8036
MEM 97.785156 1783698758.9039
MEM 97.785156 1783698759.0041
MEM 97.785156 1783698759.1044
MEM 97.785156 1783698759.2047
MEM 97.785156 1783698759.3049
MEM 97.785156 1783698759.4052
MEM 98.144531 1783698759.5053
MEM 101.460938 1783698759.6056
MEM 106.035156 1783698759.7059
MEM 110.492188 1783698759.8061
MEM 111.445312 1783698759.9064
MEM 115.031250 1783698760.0066
MEM 115.839844 1783698760.1069
MEM 116.203125 1783698760.2071
MEM 116.289062 1783698760.3073
MEM 116.359375 1783698760.4076
MEM 116.398438 1783698760.5078
MEM 114.441406 1783698760.6081
