CMDLINE /opt/hostedtoolcache/Python/3.12.12/x64/bin/python profile_heterodimerization_small.py
MEM 0.261719 1771523479.1753
MEM 26.144531 1771523479.2757
MEM 34.691406 1771523479.3760
MEM 49.191406 1771523479.4763
MEM 57.019531 1771523479.5765
MEM 66.531250 1771523479.6768
MEM 80.183594 1771523479.7770
MEM 95.246094 1771523479.8773
MEM 95.617188 1771523479.9776
MEM 96.292969 1771523480.0778
MEM 96.343750 1771523480.1781
MEM 96.343750 1771523480.2784
MEM 96.343750 1771523480.3787
MEM 96.343750 1771523480.4789
MEM 96.343750 1771523480.5792
MEM 96.585938 1771523480.6794
MEM 96.585938 1771523480.7797
MEM 96.585938 1771523480.8799
MEM 96.925781 1771523480.9801
MEM 96.925781 1771523481.0804
MEM 96.925781 1771523481.1806
MEM 99.835938 1771523481.2809
MEM 105.257812 1771523481.3811
MEM 108.828125 1771523481.4814
MEM 109.710938 1771523481.5817
MEM 113.457031 1771523481.6820
MEM 114.042969 1771523481.7822
MEM 114.398438 1771523481.8824
MEM 114.652344 1771523481.9827
MEM 114.699219 1771523482.0829
MEM 112.886719 1771523482.1832
