CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_heterodimerization_small.py
MEM 0.453125 1771280227.6199
MEM 26.523438 1771280227.7203
MEM 29.914062 1771280227.8205
MEM 32.859375 1771280227.9207
MEM 36.117188 1771280228.0210
