CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.261719 1774644371.2186
MEM 26.214844 1774644371.3189
MEM 33.812500 1774644371.4192
MEM 35.757812 1774644371.5194
MEM 46.250000 1774644371.6196
MEM 58.937500 1774644371.7198
MEM 75.277344 1774644371.8200
MEM 89.023438 1774644371.9203
MEM 96.222656 1774644372.0205
MEM 96.222656 1774644372.1207
MEM 96.949219 1774644372.2209
MEM 96.960938 1774644372.3211
MEM 96.960938 1774644372.4213
MEM 96.960938 1774644372.5215
MEM 97.222656 1774644372.6217
MEM 97.222656 1774644372.7219
MEM 97.222656 1774644372.8221
MEM 97.222656 1774644372.9223
MEM 97.222656 1774644373.0226
MEM 97.222656 1774644373.1229
MEM 97.601562 1774644373.2231
MEM 97.601562 1774644373.3234
MEM 97.601562 1774644373.4236
MEM 97.601562 1774644373.5239
MEM 101.109375 1774644373.6241
MEM 106.140625 1774644373.7243
MEM 109.753906 1774644373.8246
MEM 110.457031 1774644373.9249
MEM 114.195312 1774644374.0251
MEM 114.761719 1774644374.1253
MEM 114.917969 1774644374.2255
MEM 115.003906 1774644374.3257
MEM 115.074219 1774644374.4260
MEM 113.171875 1774644374.5263
