CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_ktam.py
MEM 0.492188 1771348940.8426
MEM 32.542969 1771348940.9432
MEM 52.082031 1771348941.0434
MEM 69.519531 1771348941.1436
MEM 85.007812 1771348941.2438
MEM 92.351562 1771348941.3441
MEM 97.691406 1771348941.4443
MEM 102.378906 1771348941.5446
MEM 103.007812 1771348941.6449
MEM 103.863281 1771348941.7452
MEM 103.914062 1771348941.8454
MEM 103.914062 1771348941.9456
MEM 103.914062 1771348942.0459
MEM 103.914062 1771348942.1461
MEM 103.914062 1771348942.2464
MEM 103.917969 1771348942.3466
MEM 103.921875 1771348942.4468
MEM 103.921875 1771348942.5471
MEM 103.921875 1771348942.6473
MEM 103.921875 1771348942.7475
MEM 103.921875 1771348942.8477
MEM 103.921875 1771348942.9480
MEM 103.921875 1771348943.0482
MEM 103.921875 1771348943.1484
MEM 103.921875 1771348943.2487
MEM 103.921875 1771348943.3488
MEM 103.921875 1771348943.4491
MEM 103.921875 1771348943.5493
MEM 103.921875 1771348943.6495
MEM 103.921875 1771348943.7498
MEM 103.921875 1771348943.8500
MEM 103.921875 1771348943.9502
MEM 103.921875 1771348944.0505
MEM 103.921875 1771348944.1507
MEM 103.921875 1771348944.2509
MEM 103.921875 1771348944.3511
MEM 103.921875 1771348944.4513
MEM 103.921875 1771348944.5516
MEM 103.921875 1771348944.6518
MEM 103.921875 1771348944.7520
MEM 103.929688 1771348944.8523
MEM 103.929688 1771348944.9525
MEM 103.929688 1771348945.0528
MEM 103.929688 1771348945.1530
MEM 103.933594 1771348945.2532
MEM 103.937500 1771348945.3534
MEM 103.937500 1771348945.4537
MEM 103.937500 1771348945.5539
MEM 103.945312 1771348945.6541
MEM 103.953125 1771348945.7543
MEM 103.960938 1771348945.8546
MEM 103.960938 1771348945.9548
MEM 103.960938 1771348946.0551
MEM 103.976562 1771348946.1553
MEM 103.980469 1771348946.2556
MEM 103.992188 1771348946.3558
MEM 103.996094 1771348946.4560
MEM 104.003906 1771348946.5562
MEM 104.015625 1771348946.6564
MEM 104.031250 1771348946.7566
MEM 104.039062 1771348946.8569
MEM 104.046875 1771348946.9571
MEM 104.054688 1771348947.0573
MEM 104.062500 1771348947.1575
MEM 104.070312 1771348947.2577
MEM 104.082031 1771348947.3580
MEM 104.085938 1771348947.4582
MEM 104.097656 1771348947.5584
MEM 104.101562 1771348947.6586
MEM 104.113281 1771348947.7588
MEM 104.121094 1771348947.8591
MEM 104.125000 1771348947.9593
MEM 104.136719 1771348948.0595
MEM 104.144531 1771348948.1598
MEM 104.152344 1771348948.2600
MEM 104.160156 1771348948.3602
MEM 104.167969 1771348948.4604
MEM 104.175781 1771348948.5606
MEM 104.183594 1771348948.6608
MEM 104.191406 1771348948.7611
MEM 104.195312 1771348948.8613
MEM 104.210938 1771348948.9615
MEM 104.210938 1771348949.0617
MEM 104.218750 1771348949.1620
MEM 104.230469 1771348949.2621
MEM 104.234375 1771348949.3623
MEM 104.246094 1771348949.4626
MEM 104.253906 1771348949.5628
MEM 104.257812 1771348949.6631
MEM 104.261719 1771348949.7633
MEM 104.277344 1771348949.8635
MEM 104.285156 1771348949.9637
MEM 104.292969 1771348950.0640
MEM 104.300781 1771348950.1642
MEM 104.308594 1771348950.2644
MEM 104.316406 1771348950.3646
MEM 104.324219 1771348950.4648
MEM 104.332031 1771348950.5651
MEM 104.339844 1771348950.6653
MEM 104.343750 1771348950.7655
