CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.484375 1771348962.2734
MEM 32.546875 1771348962.3742
MEM 52.230469 1771348962.4744
MEM 69.730469 1771348962.5746
MEM 84.976562 1771348962.6748
MEM 91.710938 1771348962.7751
MEM 97.507812 1771348962.8753
MEM 102.230469 1771348962.9756
MEM 102.949219 1771348963.0759
MEM 105.582031 1771348963.1761
MEM 105.667969 1771348963.2764
MEM 105.847656 1771348963.3766
MEM 105.871094 1771348963.4768
MEM 105.949219 1771348963.5771
MEM 105.949219 1771348963.6773
MEM 105.949219 1771348963.7775
MEM 105.953125 1771348963.8777
MEM 105.968750 1771348963.9780
MEM 106.003906 1771348964.0782
MEM 106.003906 1771348964.1784
MEM 106.003906 1771348964.2786
MEM 106.003906 1771348964.3788
MEM 106.019531 1771348964.4791
MEM 106.019531 1771348964.5793
MEM 106.019531 1771348964.6795
MEM 106.019531 1771348964.7797
MEM 106.035156 1771348964.8800
MEM 106.035156 1771348964.9802
MEM 106.035156 1771348965.0803
MEM 106.035156 1771348965.1805
MEM 106.039062 1771348965.2807
MEM 106.039062 1771348965.3809
MEM 106.042969 1771348965.4812
MEM 106.042969 1771348965.5814
MEM 106.042969 1771348965.6816
MEM 106.050781 1771348965.7819
MEM 106.050781 1771348965.8822
MEM 106.050781 1771348965.9824
MEM 106.050781 1771348966.0826
MEM 106.050781 1771348966.1828
MEM 106.050781 1771348966.2830
MEM 106.050781 1771348966.3832
MEM 106.050781 1771348966.4835
MEM 106.054688 1771348966.5837
MEM 106.054688 1771348966.6839
MEM 106.054688 1771348966.7841
MEM 106.054688 1771348966.8844
MEM 106.058594 1771348966.9846
MEM 106.058594 1771348967.0848
MEM 106.058594 1771348967.1851
MEM 106.058594 1771348967.2853
MEM 106.058594 1771348967.3855
MEM 106.062500 1771348967.4858
MEM 106.062500 1771348967.5860
MEM 106.062500 1771348967.6862
MEM 106.062500 1771348967.7865
MEM 106.066406 1771348967.8867
MEM 106.066406 1771348967.9869
MEM 106.070312 1771348968.0871
MEM 106.070312 1771348968.1873
MEM 106.070312 1771348968.2875
MEM 106.070312 1771348968.3877
MEM 106.070312 1771348968.4879
MEM 106.074219 1771348968.5881
MEM 106.074219 1771348968.6884
MEM 106.074219 1771348968.7886
MEM 106.074219 1771348968.8888
MEM 106.074219 1771348968.9890
MEM 106.074219 1771348969.0892
MEM 106.074219 1771348969.1895
MEM 106.078125 1771348969.2897
MEM 106.078125 1771348969.3899
MEM 106.082031 1771348969.4901
MEM 106.082031 1771348969.5903
MEM 106.082031 1771348969.6906
MEM 106.082031 1771348969.7908
MEM 106.082031 1771348969.8910
MEM 106.082031 1771348969.9912
MEM 106.085938 1771348970.0915
MEM 106.085938 1771348970.1917
MEM 106.085938 1771348970.2919
MEM 106.089844 1771348970.3921
MEM 106.089844 1771348970.4923
MEM 106.089844 1771348970.5926
MEM 106.089844 1771348970.6928
MEM 106.089844 1771348970.7930
MEM 106.093750 1771348970.8933
MEM 106.093750 1771348970.9935
MEM 106.093750 1771348971.0937
MEM 106.093750 1771348971.1939
MEM 106.093750 1771348971.2942
MEM 106.097656 1771348971.3944
MEM 106.097656 1771348971.4946
MEM 106.097656 1771348971.5948
MEM 106.097656 1771348971.6951
MEM 106.097656 1771348971.7952
MEM 106.101562 1771348971.8955
MEM 106.101562 1771348971.9957
MEM 106.101562 1771348972.0959
MEM 106.101562 1771348972.1961
MEM 106.105469 1771348972.2964
MEM 106.105469 1771348972.3966
MEM 106.105469 1771348972.4968
MEM 106.105469 1771348972.5971
MEM 106.105469 1771348972.6973
MEM 106.105469 1771348972.7975
MEM 106.109375 1771348972.8977
MEM 106.113281 1771348972.9979
MEM 106.113281 1771348973.0982
MEM 106.117188 1771348973.1984
MEM 106.125000 1771348973.2986
MEM 106.128906 1771348973.3988
MEM 106.128906 1771348973.4991
MEM 106.132812 1771348973.5993
MEM 106.144531 1771348973.6995
MEM 106.148438 1771348973.7997
MEM 106.152344 1771348973.8999
MEM 106.156250 1771348974.0001
MEM 106.175781 1771348974.1003
MEM 106.269531 1771348974.2006
MEM 106.277344 1771348974.3008
MEM 106.281250 1771348974.4010
MEM 106.285156 1771348974.5013
MEM 106.289062 1771348974.6015
MEM 106.296875 1771348974.7017
MEM 106.300781 1771348974.8019
MEM 106.300781 1771348974.9021
MEM 106.304688 1771348975.0023
MEM 106.308594 1771348975.1026
MEM 106.312500 1771348975.2028
MEM 106.316406 1771348975.3031
MEM 106.320312 1771348975.4033
MEM 106.320312 1771348975.5035
MEM 106.324219 1771348975.6037
MEM 106.328125 1771348975.7039
MEM 106.335938 1771348975.8042
MEM 106.339844 1771348975.9044
MEM 106.343750 1771348976.0046
MEM 106.351562 1771348976.1048
MEM 106.355469 1771348976.2051
MEM 106.355469 1771348976.3053
MEM 106.359375 1771348976.4055
MEM 106.359375 1771348976.5057
MEM 106.367188 1771348976.6059
MEM 106.371094 1771348976.7061
MEM 106.375000 1771348976.8063
MEM 106.378906 1771348976.9066
MEM 106.382812 1771348977.0068
MEM 106.386719 1771348977.1071
MEM 106.394531 1771348977.2073
MEM 106.398438 1771348977.3075
MEM 106.402344 1771348977.4077
MEM 106.406250 1771348977.5079
MEM 106.410156 1771348977.6082
MEM 106.414062 1771348977.7084
MEM 106.417969 1771348977.8086
MEM 106.421875 1771348977.9088
MEM 106.433594 1771348978.0091
MEM 106.437500 1771348978.1093
MEM 106.437500 1771348978.2095
MEM 106.441406 1771348978.3097
MEM 106.445312 1771348978.4100
MEM 106.449219 1771348978.5102
MEM 106.453125 1771348978.6104
MEM 106.457031 1771348978.7106
MEM 106.460938 1771348978.8108
MEM 106.464844 1771348978.9111
MEM 106.472656 1771348979.0113
MEM 106.476562 1771348979.1115
MEM 106.480469 1771348979.2117
MEM 106.484375 1771348979.3120
MEM 106.488281 1771348979.4122
MEM 106.492188 1771348979.5124
MEM 106.492188 1771348979.6127
MEM 106.496094 1771348979.7129
MEM 106.500000 1771348979.8131
MEM 106.507812 1771348979.9133
MEM 106.515625 1771348980.0136
MEM 106.519531 1771348980.1138
MEM 106.523438 1771348980.2141
MEM 106.523438 1771348980.3143
MEM 106.531250 1771348980.4145
MEM 106.535156 1771348980.5147
MEM 106.539062 1771348980.6150
MEM 0.000000 1771348980.7152
