CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.250000 1784126176.0706
MEM 26.554688 1784126176.1708
MEM 39.851562 1784126176.2714
MEM 54.312500 1784126176.3721
MEM 66.714844 1784126176.4724
MEM 81.328125 1784126176.5726
MEM 92.433594 1784126176.6728
MEM 96.695312 1784126176.7730
MEM 97.312500 1784126176.8732
MEM 97.429688 1784126176.9735
MEM 97.519531 1784126177.0737
MEM 97.519531 1784126177.1740
MEM 97.519531 1784126177.2742
MEM 97.519531 1784126177.3744
MEM 97.519531 1784126177.4746
MEM 97.519531 1784126177.5748
MEM 97.519531 1784126177.6750
MEM 97.519531 1784126177.7753
MEM 97.519531 1784126177.8755
MEM 97.519531 1784126177.9758
MEM 97.519531 1784126178.0760
MEM 97.519531 1784126178.1762
MEM 98.167969 1784126178.2765
MEM 104.113281 1784126178.3767
MEM 107.078125 1784126178.4770
MEM 110.554688 1784126178.5772
MEM 112.453125 1784126178.6776
MEM 115.250000 1784126178.7778
MEM 115.687500 1784126178.8780
MEM 115.835938 1784126178.9783
MEM 116.199219 1784126179.0785
MEM 116.316406 1784126179.1788
