CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.453125 1783618507.0635
MEM 25.718750 1783618507.1639
MEM 34.472656 1783618507.2642
MEM 54.488281 1783618507.3649
MEM 64.257812 1783618507.4653
MEM 78.312500 1783618507.5656
MEM 87.855469 1783618507.6659
MEM 96.617188 1783618507.7662
MEM 97.367188 1783618507.8665
MEM 97.507812 1783618507.9668
MEM 97.511719 1783618508.0671
MEM 97.972656 1783618508.1674
MEM 102.640625 1783618508.2677
MEM 106.375000 1783618508.3680
MEM 110.476562 1783618508.4683
MEM 111.921875 1783618508.5687
MEM 115.226562 1783618508.6690
MEM 115.710938 1783618508.7694
MEM 115.882812 1783618508.8697
MEM 115.964844 1783618508.9701
MEM 116.164062 1783618509.0704
MEM 114.195312 1783618509.1708
