CMDLINE /opt/hostedtoolcache/Python/3.12.12/x64/bin/python profile_heterodimerization_small.py
MEM 0.265625 1773427695.6406
MEM 26.132812 1773427695.7409
MEM 33.867188 1773427695.8412
MEM 36.921875 1773427695.9415
MEM 44.898438 1773427696.0422
MEM 57.078125 1773427696.1425
MEM 71.722656 1773427696.2428
MEM 82.781250 1773427696.3432
MEM 96.160156 1773427696.4434
MEM 96.160156 1773427696.5437
MEM 96.792969 1773427696.6440
MEM 96.859375 1773427696.7442
MEM 96.863281 1773427696.8445
MEM 96.863281 1773427696.9447
MEM 96.863281 1773427697.0449
MEM 97.363281 1773427697.1452
MEM 97.363281 1773427697.2454
MEM 97.363281 1773427697.3456
MEM 97.363281 1773427697.4459
MEM 97.363281 1773427697.5462
MEM 97.464844 1773427697.6465
MEM 97.464844 1773427697.7467
MEM 97.464844 1773427697.8470
MEM 99.867188 1773427697.9472
MEM 104.941406 1773427698.0475
MEM 108.570312 1773427698.1479
MEM 110.460938 1773427698.2482
MEM 111.335938 1773427698.3485
MEM 114.597656 1773427698.4488
MEM 114.812500 1773427698.5491
MEM 114.894531 1773427698.6494
MEM 115.066406 1773427698.7497
MEM 115.109375 1773427698.8501
