CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.265625 1785854290.4073
MEM 26.238281 1785854290.5076
MEM 41.207031 1785854290.6086
MEM 52.156250 1785854290.7089
MEM 54.597656 1785854290.8092
MEM 56.195312 1785854290.9095
MEM 64.406250 1785854291.0098
MEM 77.074219 1785854291.1101
MEM 86.082031 1785854291.2104
MEM 90.476562 1785854291.3107
MEM 96.859375 1785854291.4110
MEM 96.859375 1785854291.5113
MEM 96.859375 1785854291.6116
MEM 97.570312 1785854291.7119
MEM 97.613281 1785854291.8122
MEM 97.687500 1785854291.9125
MEM 97.687500 1785854292.0128
MEM 97.687500 1785854292.1131
MEM 97.687500 1785854292.2134
MEM 97.687500 1785854292.3139
MEM 97.687500 1785854292.4142
MEM 97.687500 1785854292.5145
MEM 97.687500 1785854292.6148
MEM 97.687500 1785854292.7151
MEM 97.687500 1785854292.8154
MEM 98.269531 1785854292.9157
MEM 99.605469 1785854293.0160
MEM 105.062500 1785854293.1163
MEM 108.453125 1785854293.2166
MEM 111.039062 1785854293.3169
MEM 114.253906 1785854293.4172
MEM 115.863281 1785854293.5175
MEM 116.019531 1785854293.6179
MEM 116.164062 1785854293.7182
MEM 115.207031 1785854293.8186
