CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 105.957031 1771122760.5174
MEM 105.957031 1771122760.6177
MEM 105.964844 1771122760.7179
MEM 105.964844 1771122760.8181
MEM 105.964844 1771122760.9183
MEM 105.964844 1771122761.0186
MEM 105.964844 1771122761.1188
MEM 105.968750 1771122761.2191
MEM 105.968750 1771122761.3193
MEM 105.968750 1771122761.4195
MEM 105.968750 1771122761.5198
MEM 105.968750 1771122761.6200
MEM 105.972656 1771122761.7203
MEM 105.972656 1771122761.8205
MEM 105.972656 1771122761.9207
MEM 105.972656 1771122762.0209
MEM 105.972656 1771122762.1211
MEM 105.976562 1771122762.2214
MEM 105.976562 1771122762.3216
MEM 105.976562 1771122762.4218
MEM 105.976562 1771122762.5221
MEM 105.976562 1771122762.6223
MEM 105.976562 1771122762.7225
MEM 105.980469 1771122762.8227
MEM 105.980469 1771122762.9229
MEM 105.980469 1771122763.0232
MEM 105.984375 1771122763.1234
MEM 105.984375 1771122763.2236
MEM 105.984375 1771122763.3239
MEM 105.984375 1771122763.4241
MEM 105.984375 1771122763.5243
MEM 105.984375 1771122763.6246
MEM 105.984375 1771122763.7248
MEM 105.984375 1771122763.8250
MEM 105.984375 1771122763.9252
MEM 105.992188 1771122764.0254
MEM 105.996094 1771122764.1257
MEM 106.000000 1771122764.2259
MEM 106.003906 1771122764.3261
MEM 106.007812 1771122764.4263
MEM 106.015625 1771122764.5266
MEM 106.019531 1771122764.6268
MEM 106.019531 1771122764.7270
MEM 106.023438 1771122764.8273
MEM 106.027344 1771122764.9275
MEM 106.031250 1771122765.0277
MEM 106.035156 1771122765.1279
MEM 106.039062 1771122765.2282
MEM 106.042969 1771122765.3284
MEM 106.050781 1771122765.4286
MEM 106.054688 1771122765.5289
MEM 106.058594 1771122765.6291
MEM 106.062500 1771122765.7293
MEM 106.066406 1771122765.8295
MEM 106.074219 1771122765.9297
MEM 106.074219 1771122766.0300
MEM 106.078125 1771122766.1302
MEM 106.082031 1771122766.2304
MEM 106.085938 1771122766.3307
MEM 106.089844 1771122766.4309
MEM 106.089844 1771122766.5311
MEM 106.089844 1771122766.6313
MEM 106.089844 1771122766.7316
MEM 106.089844 1771122766.8318
MEM 106.093750 1771122766.9320
MEM 106.101562 1771122767.0322
MEM 106.113281 1771122767.1325
MEM 106.117188 1771122767.2327
MEM 106.125000 1771122767.3329
MEM 106.125000 1771122767.4332
MEM 106.128906 1771122767.5334
MEM 106.132812 1771122767.6337
MEM 106.136719 1771122767.7339
MEM 106.144531 1771122767.8341
MEM 106.148438 1771122767.9343
MEM 106.148438 1771122768.0345
MEM 106.152344 1771122768.1348
MEM 106.156250 1771122768.2350
MEM 106.160156 1771122768.3353
MEM 106.164062 1771122768.4355
MEM 106.167969 1771122768.5357
MEM 106.171875 1771122768.6360
MEM 106.175781 1771122768.7362
MEM 106.183594 1771122768.8364
MEM 106.187500 1771122768.9366
MEM 106.191406 1771122769.0369
MEM 106.195312 1771122769.1371
MEM 106.203125 1771122769.2373
MEM 106.203125 1771122769.3375
MEM 106.207031 1771122769.4377
MEM 106.210938 1771122769.5380
MEM 106.214844 1771122769.6382
MEM 106.218750 1771122769.7384
MEM 106.218750 1771122769.8386
MEM 106.230469 1771122769.9389
MEM 106.234375 1771122770.0391
MEM 106.234375 1771122770.1393
MEM 106.242188 1771122770.2395
MEM 106.246094 1771122770.3398
MEM 106.250000 1771122770.4400
MEM 106.253906 1771122770.5403
MEM 106.253906 1771122770.6405
MEM 106.261719 1771122770.7407
MEM 0.000000 1771122770.8410
