CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.128906 1764018308.5600
MEM 33.023438 1764018308.6616
MEM 53.023438 1764018308.7618
MEM 69.835938 1764018308.8620
MEM 85.757812 1764018308.9623
MEM 92.316406 1764018309.0625
MEM 97.566406 1764018309.1628
MEM 102.359375 1764018309.2630
MEM 102.859375 1764018309.3633
MEM 106.109375 1764018309.4636
MEM 106.234375 1764018309.5638
MEM 106.359375 1764018309.6640
MEM 106.359375 1764018309.7642
MEM 106.484375 1764018309.8645
MEM 106.484375 1764018309.9647
MEM 106.484375 1764018310.0649
MEM 106.484375 1764018310.1651
MEM 106.484375 1764018310.2654
MEM 106.484375 1764018310.3656
MEM 106.484375 1764018310.4659
MEM 106.484375 1764018310.5661
MEM 106.484375 1764018310.6663
MEM 106.484375 1764018310.7665
MEM 106.484375 1764018310.8667
MEM 106.484375 1764018310.9669
MEM 106.484375 1764018311.0672
MEM 106.484375 1764018311.1674
MEM 106.484375 1764018311.2677
MEM 106.484375 1764018311.3679
MEM 106.484375 1764018311.4682
MEM 106.484375 1764018311.5684
MEM 106.484375 1764018311.6686
MEM 106.484375 1764018311.7689
MEM 106.484375 1764018311.8691
MEM 106.484375 1764018311.9693
MEM 106.484375 1764018312.0695
MEM 106.484375 1764018312.1697
MEM 106.484375 1764018312.2699
MEM 106.484375 1764018312.3701
MEM 106.484375 1764018312.4703
MEM 106.484375 1764018312.5706
MEM 106.484375 1764018312.6708
MEM 106.484375 1764018312.7710
MEM 106.484375 1764018312.8712
MEM 106.484375 1764018312.9715
MEM 106.484375 1764018313.0717
MEM 106.609375 1764018313.1720
MEM 106.609375 1764018313.2722
MEM 106.609375 1764018313.3725
MEM 106.609375 1764018313.4727
MEM 106.609375 1764018313.5729
MEM 106.609375 1764018313.6732
MEM 106.609375 1764018313.7735
MEM 106.609375 1764018313.8737
MEM 106.609375 1764018313.9739
MEM 106.609375 1764018314.0742
MEM 106.609375 1764018314.1744
MEM 106.609375 1764018314.2747
MEM 106.609375 1764018314.3749
MEM 106.609375 1764018314.4751
MEM 106.609375 1764018314.5754
MEM 106.609375 1764018314.6756
MEM 106.609375 1764018314.7758
MEM 106.609375 1764018314.8760
MEM 106.609375 1764018314.9762
MEM 106.609375 1764018315.0765
MEM 106.609375 1764018315.1767
MEM 106.609375 1764018315.2769
MEM 106.609375 1764018315.3771
MEM 106.609375 1764018315.4774
MEM 106.609375 1764018315.5776
MEM 106.609375 1764018315.6778
MEM 106.609375 1764018315.7781
MEM 106.609375 1764018315.8783
MEM 106.609375 1764018315.9785
MEM 106.609375 1764018316.0788
MEM 106.609375 1764018316.1790
MEM 106.609375 1764018316.2793
MEM 106.609375 1764018316.3796
MEM 106.609375 1764018316.4798
MEM 106.609375 1764018316.5800
MEM 106.609375 1764018316.6802
MEM 106.609375 1764018316.7805
MEM 106.609375 1764018316.8807
MEM 106.609375 1764018316.9809
MEM 106.609375 1764018317.0811
MEM 106.609375 1764018317.1813
MEM 106.609375 1764018317.2816
MEM 106.609375 1764018317.3818
MEM 106.609375 1764018317.4820
MEM 106.609375 1764018317.5823
MEM 106.609375 1764018317.6826
MEM 106.609375 1764018317.7828
MEM 106.609375 1764018317.8830
MEM 106.609375 1764018317.9832
MEM 106.609375 1764018318.0834
MEM 106.609375 1764018318.1836
MEM 106.609375 1764018318.2838
MEM 106.609375 1764018318.3840
MEM 106.609375 1764018318.4842
MEM 106.609375 1764018318.5845
MEM 106.609375 1764018318.6847
MEM 106.609375 1764018318.7849
MEM 106.609375 1764018318.8852
MEM 106.609375 1764018318.9856
MEM 106.609375 1764018319.0858
MEM 106.609375 1764018319.1861
MEM 106.609375 1764018319.2864
MEM 106.609375 1764018319.3867
MEM 106.609375 1764018319.4870
MEM 106.609375 1764018319.5873
MEM 106.609375 1764018319.6876
MEM 106.609375 1764018319.7879
MEM 106.609375 1764018319.8882
MEM 106.609375 1764018319.9885
MEM 106.609375 1764018320.0888
MEM 106.609375 1764018320.1890
MEM 106.609375 1764018320.2893
MEM 106.609375 1764018320.3897
MEM 106.609375 1764018320.4900
MEM 106.609375 1764018320.5903
MEM 106.609375 1764018320.6906
MEM 106.609375 1764018320.7908
MEM 106.609375 1764018320.8911
MEM 106.609375 1764018320.9913
MEM 106.609375 1764018321.0917
MEM 106.609375 1764018321.1920
MEM 106.609375 1764018321.2923
MEM 106.609375 1764018321.3926
MEM 106.609375 1764018321.4929
MEM 106.609375 1764018321.5930
MEM 106.609375 1764018321.6933
MEM 106.609375 1764018321.7936
MEM 106.609375 1764018321.8939
MEM 106.609375 1764018321.9942
MEM 106.609375 1764018322.0945
MEM 106.609375 1764018322.1948
MEM 106.609375 1764018322.2951
MEM 106.609375 1764018322.3953
MEM 106.609375 1764018322.4956
MEM 106.609375 1764018322.5958
MEM 106.609375 1764018322.6961
MEM 106.609375 1764018322.7964
MEM 106.609375 1764018322.8966
MEM 106.609375 1764018322.9968
MEM 106.609375 1764018323.0971
MEM 106.609375 1764018323.1974
MEM 106.609375 1764018323.2976
MEM 106.609375 1764018323.3979
MEM 106.609375 1764018323.4981
MEM 106.609375 1764018323.5983
MEM 106.609375 1764018323.6986
MEM 106.609375 1764018323.7988
MEM 106.609375 1764018323.8990
MEM 106.609375 1764018323.9993
MEM 106.609375 1764018324.0995
MEM 106.609375 1764018324.1997
MEM 106.609375 1764018324.2999
MEM 106.609375 1764018324.4002
MEM 106.609375 1764018324.5004
MEM 106.609375 1764018324.6007
MEM 106.609375 1764018324.7009
MEM 106.609375 1764018324.8011
MEM 106.609375 1764018324.9013
MEM 106.609375 1764018325.0015
MEM 106.609375 1764018325.1018
MEM 106.609375 1764018325.2020
MEM 106.609375 1764018325.3023
MEM 106.609375 1764018325.4025
MEM 106.609375 1764018325.5028
MEM 106.609375 1764018325.6030
MEM 106.609375 1764018325.7033
MEM 106.609375 1764018325.8036
MEM 106.609375 1764018325.9038
MEM 106.609375 1764018326.0040
MEM 106.609375 1764018326.1042
MEM 106.609375 1764018326.2044
MEM 106.609375 1764018326.3046
MEM 106.609375 1764018326.4049
MEM 106.609375 1764018326.5052
