CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.261719 1779482578.3285
MEM 26.378906 1779482578.4288
MEM 33.953125 1779482578.5291
MEM 42.781250 1779482578.6293
MEM 54.464844 1779482578.7296
MEM 63.640625 1779482578.8299
MEM 77.351562 1779482578.9301
MEM 93.746094 1779482579.0303
MEM 94.464844 1779482579.1306
MEM 94.781250 1779482579.2308
MEM 95.468750 1779482579.3311
MEM 99.792969 1779482579.4314
MEM 105.476562 1779482579.5317
MEM 107.746094 1779482579.6320
MEM 109.046875 1779482579.7323
MEM 112.238281 1779482579.8326
MEM 112.582031 1779482579.9329
MEM 112.726562 1779482580.0333
MEM 112.812500 1779482580.1336
MEM 112.890625 1779482580.2338
MEM 109.976562 1779482580.3341
